Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,01840.653920,B6_42,17,0.12792
,,01840.717200,B6_43,9,0.04568
,,01840.712960,B6_32,9,0.04232
,,01840.712720,B6_21,10,0.05048
,,01840.579920,B6_41,16,0.14392
,,01840.716560,B6_31,12,0.04552
,,01840.799040,A1_12,6,0.13224
,,01840.842320,B1_11,59,0.54584
,,01840.733120,A1_43,17,0.62648
,,01841.068480,A5_34,10,0.32672
,,01839.702800,A6_24,159,1.51024
,,01840.646480,B6_12,101,0.63784
,,01840.718400,B6_13,114,0.568
,,01840.717200,B6_23,112,0.56408
,,01840.654320,B6_44,134,0.59632
,,01840.715440,B6_22,150,0.64768
,,01841.408640,C5_22,5,0.0996
,,01841.073280,B6_14,92,0.41776
,,01841.006720,B6_11,105,0.48008
,,01840.991360,B6_33,131,0.47464
,,01841.144320,B6_34,105,0.44064
,,01841.002960,B6_24,134,0.56952
,,01841.002880,B6_42,106,0.45176
,,01841.066800,B6_43,125,0.47752
,,01841.008080,B6_21,115,0.4492
,,01841.008640,B6_41,123,0.49352
,,01841.007440,B6_31,114,0.52848
,,01840.716080,D6_23,56,0.77584
,,01841.520000,B1_11,9,0.1448
,,01841.528960,A6_24,34,0.34704
,,01841.251120,B6_32,110,0.42224
,,01841.857200,B1_22,7,0.20048
,,01841.775760,B1_11,19,0.45304
,,01838.727680,D4_13,219,4.01616
,,01842.686320,A5_34,7,0.05896
,,01842.810560,A3_33,90,0.26456
,,01842.399120,B1_11,62,1.17896
,,01843.049280,A5_34,18,0.55712
,,01843.940080,B1_11,5,0.19136
,,01843.948720,A5_34,12,0.09632
,,01844.168880,A5_34,9,0.1288
,,01844.420480,A5_34,7,0.30296
,,01844.806240,A3_33,11,0.16928
,,01844.918960,A5_34,13,0.18968
,,01844.556800,B1_11,80,0.73672
,,01845.288160,D5_23,5,0.02792
,,01844.797840,A1_21,44,0.698
,,01845.395600,B1_11,25,0.264
,,01845.380800,A5_34,25,0.3724
,,01845.820720,D5_23,11,0.04424
,,01845.917200,A5_34,13,0.23128
,,01846.424720,C1_11,6,0.084
,,01846.315120,C1_24,6,0.23992
,,01846.066480,B1_22,41,0.33552
,,01846.565440,A3_33,8,0.0676
,,01846.399360,C4_32,5,0.0384
,,01842.877280,D4_13,152,3.63304
,,01846.248800,A5_34,10,0.31352
,,01847.037520,D5_23,10,0.04
,,01846.832240,A5_34,29,0.53808
,,01847.246320,D5_23,15,0.09856
,,01847.490880,A5_34,13,0.26896
,,01847.525600,D5_23,18,0.23712
,,01846.664480,C1_24,104,1.4064
,,01847.878960,A5_34,7,0.18
,,01847.926480,D5_23,90,0.37592
,,01848.618400,A3_33,17,0.18936
,,01848.181680,A5_34,63,0.86424
,,01848.977840,A6_41,10,0.11024
,,01848.950080,B6_14,9,0.02168
,,01849.087520,B6_14,10,0.0268
,,01848.950080,B6_12,17,0.13544
,,01848.954960,B6_13,27,0.12664
,,01848.947520,B6_11,9,0.02296
,,01848.954640,B6_33,16,0.15848
,,01848.947920,B6_34,8,0.01872
,,01849.096800,B6_34,11,0.02664
,,01848.952720,B6_24,15,0.15248
,,01848.954160,B6_42,9,0.0208
,,01849.079760,B6_42,5,0.01248
,,01848.959200,B6_43,6,0.01352
,,01849.084240,B6_43,8,0.02032
,,01848.946880,B6_32,8,0.01968
,,01849.101680,B6_32,13,0.03472
,,01848.946800,B6_44,28,0.13368
,,01848.946880,B6_21,9,0.02336
,,01849.082160,B6_21,7,0.01856
,,01848.936000,B6_41,9,0.03056
,,01848.949120,B6_31,10,0.03008
,,01849.081920,B6_31,8,0.0212
,,01848.958880,B6_22,24,0.1236
,,01848.995520,C6_43,5,0.0692
,,01848.985920,C6_21,7,0.09968
,,01849.026320,C6_41,6,0.07512
,,01848.986000,D6_11,7,0.09656
,,01848.985920,D6_23,11,0.10272
,,01848.974240,D6_41,10,0.12424
,,01842.002000,A6_24,800,7.37896
,,01848.950480,B6_23,24,0.272
,,01849.282720,B6_34,5,0.05792
,,01849.232720,B1_11,26,0.32024
,,01849.569040,C3_14,9,0.06168
,,01849.390720,C3_24,16,0.23024
,,01849.560080,C3_43,6,0.0428
,,01849.400480,A3_33,5,0.11
,,01849.151200,A5_34,22,0.4572
,,01849.459200,B6_24,6,0.12264
,,01849.488400,B6_43,6,0.15728
,,01849.459280,B6_31,8,0.12504
,,01849.473440,C3_22,10,0.41976
,,01849.674640,A3_33,47,0.14456
,,01846.612400,D4_13,226,3.26928
,,01849.379680,D5_23,97,0.33696
,,01849.495920,B6_14,15,0.16816
,,01849.455200,B6_34,25,0.22504
,,01849.331440,B6_32,52,0.37752
,,01849.487120,B6_21,7,0.1704
,,01849.087680,B6_41,106,0.56712
,,01849.435840,C3_12,25,0.63576
,,01849.699920,B1_11,67,0.68448
,,01850.035280,D5_23,25,0.16392
,,01849.501840,A6_24,33,0.9048
,,01850.393040,C3_24,14,0.27912
,,01850.389520,A3_33,14,0.28152
,,01850.001600,D4_13,45,0.88336
,,01850.841600,C3_12,30,0.53464
,,01851.053920,C3_14,9,0.1172
,,01850.887760,C3_24,26,0.48664
,,01850.972400,C3_43,16,0.20656
,,01850.890480,A3_33,15,0.27696
,,01851.202800,C3_22,10,0.41192
,,01851.413520,B4_23,5,0.048
,,01849.781840,A5_34,120,1.80112
,,01850.502160,B1_11,190,1.42264
,,01852.050800,B1_11,13,0.27216
,,01851.709200,A5_34,50,0.58624
,,01852.410880,B4_23,5,0.07936
,,01851.677760,A5_13,29,0.8712
,,01852.692800,A5_13,5,0.16896
,,01852.433200,B1_11,159,1.16096
,,01852.491600,A5_34,99,1.24384
,,01853.962960,D5_23,6,0.0512
,,01850.568560,A6_24,330,3.65504
,,01853.841920,A5_34,95,0.85576
,,01854.358560,A6_24,29,0.382
,,01855.039520,A5_13,9,0.35088
,,01855.159360,A1_21,36,0.48568
,,01855.570800,D5_23,83,0.46328
,,01854.885760,A6_24,71,1.22376
,,01856.091920,A1_21,5,0.13792
,,01856.200080,D5_23,21,0.06176
,,01851.042000,D4_13,322,5.45936
,,01856.680480,D5_23,13,0.05024
,,01854.812720,A5_34,131,2.15128
,,01857.276960,D5_23,9,0.04728
,,01857.502160,A1_21,7,0.1124
,,01857.609600,B1_14,5,0.05808
,,01857.677840,B2_43,13,0.06248
,,01857.768960,D5_23,8,0.0296
,,01857.806960,A1_21,12,0.11528
,,01858.116640,A1_21,6,0.11568
,,01857.979760,B2_42,10,0.5072
,,01858.415520,B4_23,5,0.0208
,,01858.424960,D5_23,49,0.18304
,,01858.518720,B1_11,10,0.2244
,,01858.725360,D5_23,8,0.02864
,,01856.604880,D4_13,149,2.306
,,01858.858480,D5_23,13,0.10072
,,01856.242400,A6_24,180,2.70584
,,01857.103360,A5_34,150,2.11384
,,01859.033040,D4_13,22,0.41616
,,01859.158640,D5_23,57,0.56752
,,01859.054160,A6_24,29,0.74032
,,01860.318480,B1_11,6,0.06584
,,01859.961440,A6_24,17,0.26264
,,01860.341360,A6_24,9,0.13488
,,01860.815920,A2_21,14,0.07096
,,01860.812880,A2_43,7,0.05544
,,01860.806400,A2_42,6,0.04712
,,01860.716640,B1_11,13,0.25848
,,01860.812080,A2_33,6,0.13008
,,01861.079680,B1_11,55,0.49728
,,01859.334000,A5_34,255,2.2408
,,01860.709840,A6_24,81,1.36576
,,01862.404160,D5_23,5,0.01248
,,01862.575200,C2_14,5,0.092
,,01862.631040,A3_33,6,0.14168
,,01862.363440,A1_21,26,0.58344
,,01859.557200,D4_13,224,3.55032
,,01862.202160,A6_24,51,0.78088
,,01862.522000,D5_23,90,0.8124
,,01863.077520,A1_21,22,0.33464
,,01863.462880,A3_33,7,0.0268
,,01863.167120,A6_24,19,0.37408
,,01863.211280,D4_13,30,0.6336
,,01863.682560,A6_24,13,0.24976
,,01863.973200,A1_21,12,0.37352
,,01861.687360,A5_34,188,2.6136
,,01863.982400,D4_13,28,0.63344
,,01863.680560,D5_23,194,0.81264
,,01864.717680,D4_13,11,0.15352
,,01864.404400,A5_34,13,0.35968
,,01864.668880,B1_11,22,0.37848
,,01864.559920,A6_24,27,0.65048
,,01865.567520,A3_33,29,0.21672
,,01865.583840,A6_24,6,0.11488
,,01865.337920,B1_11,51,0.61048
,,01866.088000,B1_11,9,0.21256
,,01866.924240,B1_11,5,0.14192
,,01866.694640,D5_23,44,0.30432
,,01866.622640,A6_24,15,0.48032
,,01867.540400,B1_14,7,0.08232
,,01864.929040,A5_34,284,2.59616
,,01867.810560,A6_24,5,0.07416
,,01868.442880,A6_24,5,0.06512
,,01868.961600,B1_11,8,0.14312
,,01869.326880,B1_11,5,0.03912
,,01869.303760,D5_23,11,0.04112
,,01869.086160,A6_24,5,0.11216
,,01865.183840,D4_13,249,4.22064
,,01869.787760,B1_11,29,0.35784
,,01869.743280,D5_23,15,0.20208
,,01870.069760,D5_23,10,0.03168
,,01869.309200,A6_24,49,0.6628
,,01869.535200,D4_13,22,0.65864
,,01870.177120,A6_24,9,0.17256
,,01870.321120,B1_14,5,0.15032
,,01870.135680,C5_22,5,0.27784
,,01870.296480,D5_23,49,0.2144
,,01870.653200,D5_23,6,0.01344
,,01870.867760,B1_11,6,0.11016
,,01870.661840,D4_13,17,0.33832
,,01870.960480,D5_23,13,0.11712
,,01871.145280,D1_43,25,0.1736
,,01871.120720,D4_13,19,0.14296
,,01867.626640,A5_34,269,3.5956
,,01871.280000,B5_14,24,0.10408
,,01871.286240,B5_11,27,0.08248
,,01871.246800,B5_33,32,0.14712
,,01871.286080,B5_34,27,0.10576
,,01871.243680,B5_42,24,0.10976
,,01871.239600,B5_43,32,0.1296
,,01871.285600,B5_32,29,0.0836
,,01871.279680,B5_21,26,0.09768
,,01871.239840,B5_31,23,0.11784
,,01871.279120,C5_14,25,0.09832
,,01871.278960,C5_12,31,0.10816
,,01871.276000,C5_11,31,0.1016
,,01871.280000,C5_21,20,0.08416
,,01871.276000,C5_41,27,0.09888
,,01871.271680,D5_12,30,0.12136
,,01871.284240,D5_33,20,0.07904
,,01871.293760,D5_34,20,0.0704
,,01871.247520,D5_24,28,0.1176
,,01871.239680,D5_31,25,0.1548
,,01871.350800,B1_11,5,0.12832
,,01871.242160,B5_12,35,0.23624
,,01871.283360,B5_13,28,0.13336
,,01871.239840,B5_23,28,0.16088
,,01871.282240,B5_24,35,0.12464
,,01871.248560,B5_44,25,0.17216
,,01871.274320,B5_41,59,0.22296
,,01871.253600,B5_22,32,0.21568
,,01871.271920,C5_13,30,0.17088
,,01871.239840,C5_33,34,0.21224
,,01871.239600,C5_23,32,0.20096
,,01871.271680,C5_34,35,0.3276
,,01871.256160,C5_24,30,0.21376
,,01871.239680,C5_42,28,0.2044
,,01871.241680,C5_43,32,0.21312
,,01871.278960,C5_32,44,0.16488
,,01871.276000,C5_44,29,0.14616
,,01871.239680,C5_31,30,0.24608
,,01871.239520,D5_14,37,0.24816
,,01871.239280,D5_13,34,0.24408
,,01871.236080,D5_11,37,0.23424
,,01871.237840,D5_23,36,0.2168
,,01871.239840,D5_42,43,0.25744
,,01871.236240,D5_43,27,0.20424
,,01871.271680,D5_32,32,0.19472
,,01871.276000,D5_44,32,0.16008
,,01871.277680,D5_21,32,0.1584
,,01871.274480,D5_41,28,0.1696
,,01871.286080,D5_22,33,0.29128
,,01871.596080,A5_12,62,0.28288
,,01871.689120,A5_13,63,0.20928
,,01871.500240,A5_33,76,0.27384
,,01871.613040,A5_24,70,0.23
,,01871.502320,A5_44,79,0.32472
,,01871.682880,A5_21,49,0.21552
,,01871.229760,C5_22,90,0.50312
,,01871.653920,D5_23,9,0.06072
,,01871.734000,A1_21,6,0.16704
,,01871.730560,A5_14,57,0.24744
,,01871.695120,A5_11,66,0.26504
,,01871.719840,A5_23,60,0.28424
,,01871.756720,A5_42,56,0.24088
,,01871.732640,A5_43,47,0.1936
,,01871.730560,A5_32,58,0.25232
,,01871.860080,A5_41,51,0.21392
,,01871.730000,A5_31,62,0.27672
,,01871.719840,A5_22,60,0.2044
,,01871.364560,D4_13,47,0.81736
,,01872.237760,B5_12,7,0.0756
,,01872.240640,B5_22,6,0.11184
,,01872.287120,D4_13,17,0.31792
,,01872.977200,B1_11,6,0.08192
,,01873.247040,A5_41,12,0.20824
,,01872.851760,C5_21,67,1.26376
,,01873.142160,D5_23,197,0.79464
,,01874.063040,B1_11,7,0.2044
,,01874.045280,A3_33,33,0.11968
,,01874.444640,A1_21,6,0.2
,,01871.919920,A5_34,445,2.64872
,,01873.586080,A5_41,77,0.89176
,,01874.631600,A5_41,9,0.11096
,,01874.870160,A5_41,6,0.16608
,,01874.975520,D5_23,11,0.08136
,,01875.054880,D2_21,6,0.12112
,,01875.038480,D2_23,14,0.28976
,,01875.067360,D2_34,7,0.21192
,,01875.222480,B4_23,14,0.15024
,,01875.345680,B1_11,32,0.2628
,,01875.493600,B5_22,5,0.10056
,,01870.516560,A6_24,428,5.05864
,,01875.390480,D2_34,7,0.41048
,,01875.940720,A3_33,7,0.08344
,,01875.719920,B1_11,36,0.52664
,,01875.317840,A1_21,142,0.90704
,,01875.697120,A6_24,34,0.60328
,,01872.719600,D4_13,284,3.97352
,,01877.371840,C1_24,93,1.2076
,,01879.233280,A1_21,51,0.40536
,,01879.527280,D5_23,18,0.078
,,01878.681120,C1_24,186,1.15528
,,01879.821120,D5_23,6,0.04712
,,01879.824960,A1_21,30,0.37232
,,01880.242960,D5_23,5,0.08768
,,01876.631920,A6_24,266,3.89256
,,01881.105840,D5_23,10,0.05032
,,01880.948640,A6_24,13,0.204
,,01881.350640,B1_11,9,0.28992
,,01881.472560,A3_34,9,0.16864
,,01881.581360,A3_42,5,0.05256
,,01881.495920,B4_23,6,0.07904
,,01881.273120,A6_24,6,0.26192
,,01881.578080,A3_33,10,0.0808
,,01881.591200,A3_32,6,0.13592
,,01881.587920,A3_43,7,0.07192
,,01881.676800,A6_24,29,0.63224
,,01882.542560,D5_13,5,0.10576
,,01882.259120,D5_23,76,0.36176
,,01882.554320,D5_33,6,0.1096
,,01882.568320,D5_43,9,0.13064
,,01883.515680,D5_23,21,0.09296
,,01883.728320,C1_11,7,0.09552
,,01883.733200,C1_42,5,0.07944
,,01882.975440,A6_24,118,1.53632
,,01884.916800,A6_24,18,0.32208
,,01885.706480,D5_23,21,0.06856
,,01885.351440,A6_24,23,0.41992
,,01886.113840,C3_12,7,0.13592
,,01885.895920,A6_24,29,0.51888
,,01876.843360,D4_13,846,10.2248
,,01886.512000,D5_23,95,0.57752
,,01876.006400,B5_22,1784,11.586
,,01887.580400,D5_23,11,0.08536
,,01886.537680,A6_24,135,1.60336
,,01888.038320,A6_42,6,0.06864
,,01888.029840,A6_43,12,0.07376
,,01888.022240,A6_41,7,0.06936
,,01888.023360,A6_31,5,0.06456
,,01888.025680,A6_22,6,0.06536
,,01888.664160,D4_43,17,0.1304
,,01888.665120,D4_21,5,0.06968
,,01887.193120,D4_13,144,1.87096
,,01889.341840,B1_22,11,0.07488
,,01889.252000,B1_14,19,0.26432
,,01888.245520,A6_24,92,1.82704
,,01890.196560,A6_24,24,0.41136
,,01881.785120,B1_11,978,8.95784
,,01890.730000,B1_14,9,0.1748
,,01890.896480,B1_11,46,0.74128
,,01891.358320,D5_23,30,0.45624
,,01890.728560,A6_24,51,0.99968
,,01892.233520,B1_11,6,0.26752
,,01892.366320,D5_23,44,0.23992
,,01892.355440,A6_24,8,0.14944
,,01892.795760,D5_23,42,0.19216
,,01892.615440,A6_24,13,0.34616
,,01893.070400,A6_24,23,0.6156
,,01893.804800,A6_24,5,0.12528
,,01894.516640,B1_11,8,0.09816
,,01894.039680,A6_24,20,0.58048
,,01894.708400,D5_23,6,0.03352
,,01894.737920,A6_24,5,0.14848
,,01894.758080,B1_11,19,0.37616
,,01894.869120,D5_23,42,0.41024
,,01895.351360,B1_11,11,0.15984
,,01896.092880,D4_43,20,0.19304
,,01896.086640,D4_21,7,0.0976
,,01895.747520,D5_23,96,0.46896
,,01896.348400,D2_34,9,0.20064
,,01894.988160,A6_24,76,1.7008
,,01889.176000,D4_13,645,7.7496
,,01897.016880,D5_23,9,0.0276
,,01887.910240,B5_22,1351,9.24848
,,01897.090400,D4_13,16,0.45664
,,01897.354880,D5_23,5,0.06392
,,01897.575680,D5_23,20,0.2148
,,01897.838320,D4_13,5,0.12552
,,01897.285920,B5_22,50,0.7084
,,01897.933040,D5_23,32,0.15112
,,01897.234400,A6_24,31,0.67832
,,01898.101840,B5_22,6,0.07368
,,01898.313760,D5_23,45,0.12952
,,01898.550480,D5_23,17,0.092
,,01898.132320,A6_24,13,0.39056
,,01898.116160,D4_13,51,0.74768
,,01899.021280,D4_43,7,0.1024
,,01899.151440,A2_22,5,0.0296
,,01898.975120,D4_13,6,0.19448
,,01899.656160,A1_21,13,0.26928
,,01898.986320,D5_23,153,1.10392
,,01900.110320,A1_21,12,0.18808
,,01900.483840,C3_12,12,0.114
,,01900.498640,C3_14,8,0.05808
,,01900.486400,C3_24,11,0.11008
,,01900.487920,C3_43,10,0.06872
,,01898.807120,A5_34,163,1.79536
,,01900.191120,D5_23,46,0.27312
,,01900.511440,A6_14,15,0.06744
,,01900.519120,A6_12,23,0.08504
,,01900.508240,A6_13,10,0.07248
,,01900.537520,A6_11,33,0.08336
,,01900.511360,A6_33,38,0.1216
,,01900.525600,A6_23,20,0.08064
,,01900.524080,A6_34,21,0.0848
,,01900.511440,A6_42,31,0.11432
,,01900.525440,A6_43,36,0.09208
,,01900.528240,A6_32,9,0.05848
,,01900.526560,A6_44,27,0.08184
,,01900.527680,A6_21,30,0.09856
,,01900.522880,A6_41,36,0.10104
,,01900.519600,A6_31,23,0.09376
,,01900.520960,A6_22,32,0.10592
,,01900.588080,D5_23,41,0.29808
,,01901.052800,D5_23,11,0.02504
,,01898.625600,A6_24,236,2.41008
,,01901.298640,D5_23,5,0.02024
,,01901.268480,B1_11,32,0.4472
,,01901.612000,A6_23,6,0.05936
,,01901.381840,A6_24,14,0.51184
,,01901.785280,C3_24,13,0.28872
,,01901.905040,D5_23,28,0.296
,,01902.193280,A6_24,7,0.0364
,,01902.340320,D5_23,19,0.07264
,,01902.716080,A6_24,11,0.1644
,,01902.932320,A1_21,8,0.222
,,01903.018320,D5_23,52,0.292
,,01899.430160,D4_13,276,4.16232
,,01903.006880,A6_24,15,0.48496
,,01903.623840,A2_21,9,0.07568
,,01903.723280,D5_23,50,0.16288
,,01903.807280,A6_14,6,0.09008
,,01900.737760,A5_34,322,3.31104
,,01904.004240,D5_23,6,0.01808
,,01903.768560,A6_12,73,0.23128
,,01903.788640,A6_13,25,0.1756
,,01903.770480,A6_11,94,0.26176
,,01903.777040,A6_33,95,0.27104
,,01903.791280,A6_23,80,0.27336
,,01903.770400,A6_34,60,0.22512
,,01903.783040,A6_42,93,0.28104
,,01903.770080,A6_43,91,0.28728
,,01903.805440,A6_32,30,0.1604
,,01903.789040,A6_44,59,0.2104
,,01903.792160,A6_21,84,0.25072
,,01903.765040,A6_41,86,0.26816
,,01903.787120,A6_31,71,0.24592
,,01903.781520,A6_22,89,0.26952
,,01903.713360,D4_13,24,0.47192
,,01904.475680,B1_11,5,0.14736
,,01904.319920,A6_43,12,0.31512
,,01904.338160,A6_21,10,0.15712
,,01904.359920,A6_22,21,0.17344
,,01904.641840,B5_12,7,0.13264
,,01904.706720,B5_44,7,0.0552
,,01904.493120,D5_23,35,0.1848
,,01903.740320,A6_24,218,0.95416
,,01904.533920,D6_23,18,0.3312
,,01905.173520,D5_23,8,0.01832
,,01905.359600,D5_23,8,0.0196
,,01905.338720,B1_11,9,0.22872
,,01904.309440,D4_13,93,1.25704
,,01904.184320,A5_34,70,1.35912
,,01905.397840,A6_24,26,0.13224
,,01905.600960,D5_23,41,0.278
,,01905.684640,A6_24,43,0.13144
,,01905.737440,A6_43,5,0.0312
,,01905.928640,A1_12,5,0.09456
,,01905.927280,A6_24,9,0.20608
,,01905.783200,B1_11,40,0.60152
,,01905.918160,A1_43,11,0.32536
,,01906.137680,D5_23,19,0.08008
,,01905.939680,D6_23,23,0.27808
,,01906.514480,B1_11,6,0.07728
,,01906.252160,A6_24,19,0.18224
,,01906.414320,D5_23,55,0.38504
,,01906.353760,D6_23,16,0.32264
,,01907.021840,B6_41,6,0.05136
,,01906.839440,D6_23,37,0.14824
,,01906.938160,B1_11,10,0.28208
,,01905.651680,A5_34,126,1.63128
,,01907.086640,A6_12,19,0.1328
,,01907.078080,A6_11,24,0.17056
,,01907.077040,A6_33,39,0.16824
,,01907.055520,A6_23,40,0.1824
,,01907.085120,A6_34,6,0.0656
,,01906.955600,A6_24,88,0.39928
,,01907.064800,A6_42,39,0.16664
,,01907.069680,A6_43,50,0.1788
,,01907.057120,A6_44,10,0.12216
,,01907.052960,A6_21,34,0.18
,,01907.069520,A6_41,19,0.11984
,,01907.079120,A6_31,14,0.12392
,,01907.069920,A6_22,51,0.16304
,,01907.391920,A5_34,6,0.09152
,,01907.346880,B1_11,46,0.74312
,,01907.419440,D5_23,78,0.55256
,,01908.117760,D5_23,19,0.16664
,,01907.462400,A6_24,43,0.69536
,,01907.638800,A5_34,55,0.77656
,,01908.432640,D5_23,7,0.02904
,,01907.446960,D6_23,111,1.11392
,,01908.415920,A6_24,44,0.33296
,,01908.353360,B1_11,21,0.5704
,,01908.668960,D6_23,31,0.26536
,,01908.573840,D5_23,116,0.7052
,,01909.085280,A6_11,7,0.1468
,,01909.087120,A6_33,7,0.13576
,,01909.088640,A6_21,7,0.14272
,,01909.082240,B1_11,29,0.59776
,,01909.784400,B1_11,21,0.35632
,,01909.402800,D5_23,54,0.59848
,,01909.413520,D6_23,83,0.51696
,,01910.133920,D5_23,12,0.04072
,,01910.274720,D5_23,12,0.0344
,,01910.347040,B1_11,7,0.15144
,,01908.867680,A6_24,253,1.53992
,,01910.546000,A6_24,7,0.19536
,,01910.662720,B1_11,31,0.40808
,,01910.448240,D5_23,81,0.61768
,,01911.136800,A6_24,6,0.11992
,,01911.285520,B1_11,28,0.36144
,,01911.568400,A4_14,5,0.05368
,,01911.615840,B1_22,6,0.05616
,,01912.581600,A3_33,10,0.09104
,,01910.523360,D6_23,359,2.21424
,,01911.188800,D5_23,264,1.76096
,,01912.891760,A6_24,12,0.19424
,,01913.052960,D5_23,27,0.19672
,,01912.854880,D6_23,30,0.4308
,,01913.118080,A3_33,14,0.32336
,,01913.486640,A6_31,19,0.13944
,,01913.461120,A1_21,9,0.20952
,,01913.469440,A6_14,8,0.18864
,,01913.448560,A6_12,29,0.2168
,,01913.477280,A6_11,57,0.35416
,,01913.465760,A6_33,62,0.37352
,,01913.444480,A6_23,35,0.29784
,,01913.474960,A6_34,16,0.25208
,,01913.463680,A6_42,75,0.31648
,,01913.459840,A6_43,98,0.32976
,,01913.488080,A6_44,22,0.23896
,,01913.453360,A6_21,72,0.33408
,,01913.448240,A6_41,48,0.21696
,,01913.463280,A6_22,93,0.3228
,,01913.373920,D5_23,79,0.59216
,,01913.191680,A6_24,180,0.73528
,,01914.049360,A5_42,11,0.21256
,,01914.152960,A5_43,7,0.09008
,,01914.151440,A5_32,5,0.08448
,,01914.170000,A5_22,6,0.0684
,,01914.177920,D5_23,11,0.02896
,,01914.084720,A6_24,9,0.10552
,,01913.696640,A5_41,150,0.77432
,,01914.443920,D5_23,105,0.81744
,,01908.522400,A5_34,1145,6.92864
,,01914.853680,D6_23,28,0.59728
,,01915.706080,B1_11,10,0.24352
,,01915.618480,D6_23,14,0.3548
,,01916.157600,C5_22,5,0.19008
,,01915.378080,D5_23,77,0.84304
,,01916.345200,D5_23,12,0.05288
,,01916.179520,A6_24,17,0.08424
,,01916.195120,B6_33,5,0.0128
,,01916.196640,B6_32,12,0.05776
,,01916.188400,B6_21,8,0.03392
,,01916.179680,B6_41,12,0.04936
,,01916.074000,D6_23,9,0.25968
,,01916.056320,B1_11,19,0.44296
,,01916.427520,A6_24,5,0.07912
,,01916.887760,D4_43,7,0.066
,,01916.852480,B1_11,19,0.45352
,,01916.867680,C5_22,43,0.69536
,,01916.630560,D5_23,120,0.9016
,,01916.776800,D6_23,36,0.72016
,,01917.977680,D6_23,11,0.1612
,,01905.746240,D4_13,998,12.51552
,,01917.703120,D5_23,50,0.45872
,,01918.370400,D4_13,10,0.2748
,,01918.315120,D6_23,16,0.26272
,,01918.712160,A6_24,8,0.17616
,,01918.298880,D5_23,58,0.63312
,,01919.132320,D5_23,37,0.29712
,,01919.840240,B3_22,5,0.02784
,,01919.616240,D5_23,19,0.06464
,,01919.786080,D5_23,14,0.05528
,,01919.653520,A6_24,5,0.1772
,,01918.774480,D4_13,149,2.0504
,,01919.950640,D5_23,71,0.71208
,,01920.787840,D5_23,158,0.85656
,,01921.580640,A6_24,5,0.12784
,,01921.847680,B1_11,13,0.24504
,,01921.750960,D5_23,65,0.2948
,,01921.893120,A6_24,7,0.22264
,,01922.728320,B4_23,7,0.02968
,,01922.561600,A6_24,7,0.16424
,,01922.980080,A3_33,8,0.03504
,,01922.447280,D5_23,83,0.48
,,01922.829920,A6_24,7,0.2048
,,01922.897520,B1_11,42,0.4264
,,01923.324960,D5_23,12,0.03104
,,01920.933200,D4_13,217,2.6724
,,01923.618640,B1_11,7,0.11352
,,01923.524560,D5_23,95,0.51208
,,01924.273520,D5_23,6,0.1004
,,01924.550400,A1_21,9,0.28504
,,01924.875840,D5_23,25,0.08856
,,01925.091680,D5_23,113,0.67328
,,01925.912880,D5_23,22,0.18064
,,01926.103760,D3_42,6,0.16832
,,01925.484640,A6_24,22,0.68048
,,01926.096320,B1_11,10,0.33768
,,01926.552320,B1_11,5,0.06248
,,01926.516480,A5_34,7,0.0988
,,01917.677280,C5_22,1648,8.7776
,,01926.441040,D5_23,40,0.17728
,,01926.531280,A6_24,32,0.8528
,,01927.349280,D5_23,22,0.12016
,,01927.638480,A6_24,7,0.24408
,,01927.971280,B1_11,11,0.14664
,,01927.750400,D5_23,116,0.44152
,,01926.558400,C5_22,215,2.03744
,,01928.140480,A6_24,8,0.27048
,,01928.299840,B1_11,30,0.45144
,,01928.623600,D5_23,79,0.27696
,,01928.904160,A6_24,7,0.14808
,,01929.105600,B1_11,6,0.15088
,,01929.054160,D5_23,13,0.10048
,,01929.367280,D5_23,13,0.08208
,,01929.361360,B1_11,48,0.68512
,,01929.884240,A6_23,18,0.19496
,,01928.742320,C5_22,113,1.4104
,,01929.935760,D5_23,68,0.39056
,,01923.737040,D4_13,653,6.76168
,,01930.251600,A5_34,14,0.16184
,,01930.692880,B5_12,7,0.09536
,,01929.190560,A6_24,157,1.67224
,,01930.723600,A5_34,15,0.33408
,,01930.492240,A6_23,123,0.51624
,,01931.234000,C3_24,8,0.15544
,,01930.459520,D5_23,110,0.94696
,,01931.516880,D5_23,52,0.25168
,,01931.879520,D5_23,12,0.04656
,,01931.007760,A6_24,30,1.06312
,,01931.997200,B1_11,5,0.22568
,,01932.329040,B1_11,13,0.21472
,,01931.321920,A5_34,65,1.1048
,,01930.604000,D4_13,133,2.09152
,,01932.552800,A5_34,10,0.19032
,,01932.027920,D5_23,66,0.68568
,,01932.817280,D5_23,54,0.364
,,01932.785440,A6_24,29,0.6436
,,01933.612080,B1_11,8,0.14008
,,01933.626960,D2_21,7,0.17992
,,01933.588880,D2_23,14,0.27456
,,01932.803360,D4_13,55,1.0396
,,01933.282880,D5_23,69,0.50168
,,01934.018160,D5_23,22,0.10544
,,01933.904880,B1_11,24,0.42184
,,01933.635040,D2_34,18,0.52832
,,01934.379120,D5_23,5,0.01464
,,01934.099760,A6_23,5,0.13456
,,01934.305120,D2_34,5,0.23408
,,01932.987120,A5_34,222,1.51152
,,01934.503760,B1_11,37,0.39112
,,01934.796400,A5_34,11,0.09208
