Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00533.470000,B1_14,7,0.06664
,,00533.264160,B6_23,5,0.20104
,,00533.880880,D1_22,5,0.01808
,,00534.275040,B5_12,37,0.3132
,,00534.376160,B5_44,9,0.05456
,,00534.283680,B5_22,10,0.14296
,,00536.017840,D3_24,5,0.12352
,,00535.861680,B5_12,35,0.2832
,,00535.959920,B5_44,6,0.08112
,,00535.888240,B5_22,8,0.18712
,,00536.907520,B1_31,9,0.0796
,,00536.941440,B1_12,6,0.06048
,,00536.918960,B1_34,6,0.06048
,,00536.915920,B1_32,7,0.05616
,,00536.895840,B1_43,22,0.16424
,,00536.909840,B1_42,8,0.06928
,,00536.884240,B1_14,59,0.85024
,,00537.743360,B5_44,6,0.04392
,,00537.650720,B5_22,5,0.10128
,,00537.601920,B5_12,33,0.34848
,,00538.434160,A4_33,6,0.05624
,,00538.782320,B3_22,14,0.3292
,,00540.534560,C2_41,6,0.16904
,,00541.151840,A1_43,9,0.27096
,,00541.150080,A1_44,7,0.25608
,,00542.804160,B3_22,12,0.22544
,,00543.741600,B3_22,7,0.2848
,,00544.487520,A1_43,9,0.20136
,,00544.486000,A1_44,7,0.31632
,,00545.092560,B3_41,10,0.17856
,,00545.083360,B3_44,14,0.19752
,,00544.901440,B3_42,29,0.7088
,,00544.416320,B3_22,88,1.49216
,,00546.060080,B3_22,62,1.39024
,,00547.658880,A1_43,7,0.12792
,,00547.665440,A1_44,5,0.21552
,,00547.589280,B3_22,12,0.34192
,,00548.204240,A1_22,5,0.15008
,,00548.234400,A1_43,5,0.16776
,,00548.216320,A1_41,30,0.43568
,,00548.644800,C3_24,7,0.05176
,,00548.344160,B3_22,10,0.4488
,,00548.517440,A1_44,16,0.44456
,,00548.851760,C3_22,8,0.19848
,,00548.946320,B3_22,5,0.23032
,,00549.204480,A4_33,5,0.11696
,,00548.555360,A1_43,32,0.89112
,,00549.805040,A1_43,11,0.3324
,,00549.826320,C2_41,6,0.1132
,,00550.595520,B3_22,6,0.26296
,,00551.623280,B3_22,5,0.16656
,,00552.380480,A3_34,11,0.1212
,,00552.211600,A6_24,9,0.2768
,,00552.622320,A2_22,9,0.0772
,,00552.613200,A2_44,10,0.13768
,,00553.187680,B3_22,8,0.10456
,,00553.524400,A3_34,5,0.12008
,,00553.789200,B1_14,13,0.17568
,,00554.739840,B3_22,9,0.1996
,,00556.607600,C3_24,6,0.04424
,,00557.094160,B6_23,6,0.08504
,,00557.103360,B6_21,7,0.08288
,,00557.676800,D2_34,5,0.18712
,,00558.066160,B3_22,15,0.21456
,,00558.764880,A2_44,5,0.05176
,,00560.266160,B1_14,13,0.15848
,,00563.158880,B3_22,15,0.1556
,,00563.862080,D1_22,5,0.05144
,,00563.942960,D2_23,6,0.07944
,,00563.974080,D2_21,9,0.17712
,,00563.929280,D2_31,10,0.30536
,,00563.916080,D2_34,24,0.54688
,,00565.898000,B1_31,8,0.05704
,,00565.904160,B1_12,5,0.08
,,00565.889200,B1_43,14,0.146
,,00565.882400,B1_42,7,0.11576
,,00566.204000,A2_22,5,0.1064
,,00566.160800,A2_44,6,0.15192
,,00565.854960,B1_14,49,0.80664
,,00567.976880,A3_34,5,0.04328
,,00570.653680,D2_21,8,0.15416
,,00571.434080,A1_43,6,0.19008
,,00571.765200,B6_23,7,0.12264
,,00572.588960,C3_43,6,0.03664
,,00572.624560,C3_12,5,0.03704
,,00572.622320,C3_24,9,0.05104
,,00574.124640,B3_22,7,0.06856
,,00578.515360,B1_14,8,0.16328
,,00578.736480,A2_44,6,0.088
,,00581.745200,A4_33,7,0.06632
,,00581.948400,A1_41,17,0.17632
,,00581.782000,A1_43,5,0.1996
,,00583.328400,A1_43,12,0.21192
,,00583.327520,A1_44,10,0.30096
,,00583.347200,B6_23,7,0.17896
,,00583.757600,B3_22,14,0.26656
,,00585.671840,B1_31,6,0.06952
,,00585.667120,B1_43,13,0.14312
,,00585.671200,B1_42,5,0.0468
,,00586.215920,D1_22,6,0.07456
,,00586.206480,D1_42,10,0.1424
,,00585.587200,B1_14,85,1.31008
,,00589.108720,B6_23,5,0.09448
,,00589.798000,A1_43,6,0.17672
,,00589.796400,A1_44,5,0.26728
,,00591.313360,B6_23,7,0.25528
,,00591.701520,C3_24,13,0.12112
,,00591.690080,C3_43,6,0.12696
,,00591.648560,B3_22,7,0.04616
,,00591.744560,C3_22,9,0.29408
,,00592.069680,B5_12,22,0.16896
,,00592.158720,B5_44,15,0.10912
,,00592.070160,B5_22,8,0.13488
,,00593.291920,B3_22,11,0.04024
,,00594.894480,A2_44,7,0.1352
,,00595.215200,C1_21,5,0.0852
,,00595.206080,C1_11,10,0.08488
,,00595.242400,C1_22,7,0.10032
,,00595.225440,C1_23,8,0.05792
,,00595.213120,C1_42,10,0.09104
,,00595.385120,A3_34,10,0.10576
,,00595.514320,A1_43,6,0.238
,,00595.513360,A1_44,5,0.24128
,,00596.429600,A2_44,8,0.0844
,,00596.812080,D3_24,5,0.07528
,,00597.522080,C3_12,5,0.05928
,,00597.421520,C3_14,6,0.13168
,,00597.401280,C3_24,22,0.20192
,,00597.416320,C3_43,17,0.16848
,,00597.668800,D1_11,7,0.1068
,,00598.614720,B6_23,6,0.0548
,,00598.601360,B6_21,7,0.15336
,,00599.329920,C3_24,7,0.10856

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFAF64,#FFAF64,#FFAF64,#00FF00,#00FF00,#00FF00,#FF96CA,#FF96CA,#FF96CA,#FFAF64,#FFAF64,#FFAF64,#FF9696,#FF9696,#FF9696,#FF00FF,#FF00FF,#FF00FF,#FF7474,#FF7474,#FF7474,#8F26FF,#8F26FF,#8F26FF
Control,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,comtrol,comtrol,comtrol,PSD95 EGFP,PSD95 EGFP,PSD95 EGFP,control + DM,control + DM,control + DM,control ,control ,control ,AB 42 + DM,AB 42 + DM,AB 42 + DM,SEP GLUA1,SEP GLUA1,SEP GLUA1,AB 42 ,AB 42 ,AB 42 ,EGFP,EGFP,EGFP
Concentration,,,,5 UL,5 UL,5 UL,,,,,,,,,,5 Ul,5 Ul,5 Ul,,,,5 UL,5 UL,5 UL
Additional Information,control,control,control,,,,ofek,ofek,ofek,,,,Ofek,Ofek,Ofek,,,,Ofek,Ofek,Ofek,,,
