Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00511.961280,C3_24,18,0.11048
,,00511.946880,C3_43,9,0.09088
,,00511.791360,A3_34,9,0.18352
,,00513.009840,C3_43,5,0.12656
,,00514.307440,C3_24,5,0.11776
,,00515.151440,A2_44,7,0.25408
,,00516.439920,B6_41,6,0.30856
,,00517.902800,B5_12,16,0.1772
,,00517.989360,B5_44,15,0.05376
,,00517.918960,B5_22,6,0.14256
,,00520.004000,B3_22,7,0.03328
,,00520.498720,A3_34,17,0.14544
,,00520.968400,C3_24,15,0.16096
,,00521.235280,B1_31,7,0.10608
,,00521.224240,B1_12,6,0.08808
,,00521.226160,B1_13,7,0.12488
,,00521.215040,B1_34,5,0.1004
,,00521.191440,B1_43,33,0.29784
,,00521.413600,D4_21,5,0.12328
,,00521.155120,B1_14,53,0.65264
,,00521.924640,B1_14,6,0.29816
,,00521.951120,A2_44,23,0.23112
,,00522.215360,A3_34,7,0.1312
,,00522.447200,B1_43,5,0.23448
,,00522.331920,B1_14,69,0.73352
,,00523.770560,B1_14,10,0.5212
,,00523.408480,A3_34,50,0.89384
,,00524.618000,B1_14,7,0.20984
,,00524.712640,A3_34,9,0.3272
,,00527.804720,A1_43,6,0.13536
,,00527.803200,A1_44,5,0.15984
,,00529.913920,C3_24,7,0.11128
,,00531.178320,C3_43,7,0.23584
,,00531.414480,B3_42,13,0.16552
,,00531.340960,B3_22,28,0.4224
,,00531.868880,B3_22,33,0.49704
,,00531.778480,B3_44,10,0.5952
,,00533.272720,B3_22,5,0.13688
,,00533.416400,A3_34,11,0.20048
,,00533.818160,B3_22,7,0.24864
,,00534.334000,B5_12,8,0.316
,,00534.329120,B5_22,11,0.37416
,,00534.955600,C3_24,10,0.10568
,,00535.062480,C3_43,5,0.01744
,,00535.185840,A3_34,13,0.14016
,,00535.815840,C5_32,5,0.1884
,,00536.333520,B3_22,15,0.1744
,,00537.260800,B2_32,7,0.12832
,,00537.251040,B2_34,5,0.16664
,,00538.463920,A1_43,8,0.2292
,,00538.505440,A1_44,7,0.18544
,,00538.848960,B3_22,16,0.21584
,,00538.893040,B3_42,6,0.16344
,,00539.254560,A3_34,13,0.13768
,,00541.193760,B3_22,12,0.1952
,,00541.228240,B3_32,6,0.15952
,,00541.417360,C3_24,8,0.05864
,,00541.320560,B3_42,6,0.15888
,,00542.390320,C3_12,8,0.11168
,,00542.413040,C3_24,8,0.05984
,,00543.344720,B5_12,10,0.11808
,,00543.386720,B5_22,5,0.05528
,,00543.656640,D5_33,33,0.39976
,,00543.762640,D5_34,13,0.36752
,,00543.694960,D5_43,11,0.24688
,,00543.691440,D5_41,16,0.35216
,,00544.632000,A5_24,5,0.13312
,,00546.377920,B1_31,7,0.06192
,,00546.371600,B1_22,5,0.0328
,,00546.383040,B1_34,5,0.03984
,,00546.345840,B1_43,28,0.18392
,,00546.177280,B1_14,51,0.6876
,,00546.561120,B2_32,6,0.10152
,,00547.180240,B1_14,5,0.26224
,,00549.949360,C3_43,5,0.22072
,,00550.121040,B3_22,13,0.1644
,,00550.395920,B2_31,6,0.07816
,,00551.329760,C3_12,7,0.03776
,,00551.312880,C3_43,9,0.0548
,,00551.403040,D1_42,9,0.16136
,,00551.338240,C3_14,15,0.1012
,,00551.327280,C3_24,10,0.0776
,,00551.323440,D5_33,5,0.17856
,,00552.667760,C3_12,8,0.09288
,,00552.711040,C3_24,6,0.058
,,00552.740800,C3_22,9,0.24928
,,00553.474000,B2_32,5,0.13472
,,00553.341840,A4_33,7,0.15976
,,00553.606480,A4_33,14,0.51776
,,00554.252480,A4_33,5,0.13936
,,00554.151120,A2_44,19,0.25224
,,00554.657840,B5_22,9,0.1448
,,00554.777600,B5_11,6,0.30824
,,00554.694400,B5_44,31,0.29896
,,00555.046640,A4_33,6,0.34592
,,00554.700720,B5_24,18,0.67752
,,00555.444560,A4_41,6,0.17536
,,00554.649600,B5_12,50,0.76664
,,00555.357840,B5_13,5,0.29024
,,00555.119120,B5_44,26,0.52824
,,00555.333600,B5_22,12,0.39104
,,00555.766000,A6_24,6,0.15376
,,00556.273760,A2_44,16,0.29104
,,00556.352880,B3_22,8,0.08056
,,00556.200800,B5_12,19,0.33456
,,00556.434960,B5_44,28,0.21304
,,00556.246080,B5_22,7,0.19968
,,00556.606960,A4_33,5,0.23896
,,00556.436320,A4_41,6,0.25728
,,00557.062880,A1_41,7,0.06472
,,00557.032960,A1_43,7,0.11144
,,00557.030960,A1_44,5,0.15408
,,00557.665200,B1_43,23,0.17688
,,00557.705040,B1_42,5,0.08208
,,00557.606480,B6_23,7,0.13976
,,00557.585600,B1_14,46,0.32416
,,00558.086000,B1_14,5,0.10672
,,00558.316000,A4_33,7,0.2772
,,00560.403040,A4_33,5,0.21984
,,00560.812160,C3_43,5,0.1628
,,00561.494480,A2_21,6,0.06224
,,00561.490960,A2_22,5,0.07552
,,00561.485680,A2_33,5,0.11856
,,00561.398320,A2_44,26,0.32016
,,00561.957440,A1_43,6,0.13072
,,00562.006160,B2_31,5,0.09944
,,00562.022560,A1_41,19,0.13072
,,00561.928640,A2_44,21,0.62552
,,00562.605360,C3_12,6,0.06008
,,00562.619120,C3_24,5,0.06056
,,00562.952160,A1_43,7,0.16256
,,00563.004560,B5_12,8,0.10736
,,00563.006720,B5_22,5,0.1052
,,00563.181600,B5_44,11,0.05384
,,00563.219600,A1_44,7,0.23752
,,00563.413840,D5_33,11,0.2196
,,00563.406480,D5_43,7,0.23912
,,00563.376640,A1_12,10,0.28216
,,00563.588160,B6_23,6,0.16976
,,00563.404400,A1_43,19,0.64832
,,00564.421360,A1_44,5,0.25472
,,00564.583840,A4_41,5,0.12912
,,00564.782000,A1_43,5,0.23
,,00566.495520,A2_44,10,0.4732
,,00568.386000,A2_44,12,0.334
,,00569.991360,C3_12,5,0.0632
,,00570.026960,C3_14,6,0.118
,,00572.383600,D1_22,5,0.08224
,,00572.425280,A2_44,5,0.1928
,,00572.688480,C3_12,5,0.13856
,,00572.786080,C3_24,5,0.0976
,,00573.295120,B1_31,11,0.08176
,,00573.317520,B1_34,5,0.06056
,,00573.166720,B3_22,10,0.13064
,,00573.175920,B3_32,5,0.03416
,,00573.176080,B3_42,6,0.1296
,,00573.236400,B1_14,35,0.30976
,,00573.282240,B1_43,23,0.1512
,,00573.274320,B3_44,6,0.15752
,,00573.922480,B2_32,5,0.126
,,00574.446000,C1_21,13,0.12216
,,00574.437760,C1_22,17,0.17328
,,00574.493840,D3_24,6,0.082
,,00574.598960,D1_22,7,0.09832
,,00574.453440,C1_11,34,0.35472
,,00574.415600,C1_23,24,0.23824
,,00574.474640,C1_43,10,0.26152
,,00574.449760,C1_42,28,0.21664
,,00574.789040,A2_44,10,0.22888
,,00575.495520,B2_41,5,0.0668
,,00575.419680,B2_32,6,0.17032
,,00575.507040,B2_11,7,0.15088
,,00575.418480,B2_34,5,0.2556
,,00575.864080,C1_11,8,0.21016
,,00575.892560,C1_42,7,0.15288
,,00576.200640,B4_23,10,0.1612
,,00576.174000,B4_44,8,0.1872
,,00576.211280,B2_31,5,0.26944
,,00576.244960,B2_32,5,0.2728
,,00576.115760,B4_43,26,0.31392
,,00576.989680,A2_44,15,0.14464
,,00577.126240,B2_11,6,0.12064
,,00579.102000,C3_43,6,0.01744
,,00579.108400,C3_24,14,0.10616
,,00579.792560,A2_44,8,0.16656
,,00580.106720,B5_12,11,0.156
,,00580.137600,B5_44,9,0.10824
,,00580.127200,B5_22,8,0.13672
,,00581.720960,A2_44,5,0.13384
,,00581.940000,D3_24,5,0.08104
,,00582.684640,A2_44,9,0.12496
,,00582.735200,B3_22,8,0.11504
,,00583.504720,C3_12,12,0.0432
,,00583.503840,C3_24,13,0.07208
,,00583.485760,C3_43,11,0.07712
,,00583.433920,C3_22,13,0.24176
,,00583.513840,C3_14,26,0.16368
,,00584.394800,D2_21,9,0.12472
,,00584.386320,A2_44,7,0.1856
,,00584.791840,C3_24,10,0.0776
,,00584.786080,C3_43,6,0.01944
,,00584.795120,C3_12,5,0.128
,,00586.372880,C3_12,8,0.13136
,,00586.428560,C3_22,8,0.14304
,,00586.439680,C3_43,5,0.0356
,,00589.554720,C3_43,16,0.08096
,,00589.650480,C3_24,7,0.0604
,,00589.967920,B3_22,7,0.13088
,,00589.964480,B3_32,5,0.12056
,,00591.939760,C3_22,7,0.14
,,00591.895600,C3_24,5,0.04592
,,00591.877840,C3_43,5,0.1328
,,00591.948160,B6_23,6,0.09704
,,00591.252560,A2_44,82,1.26792
,,00593.864480,A1_22,5,0.15608
,,00594.086160,C3_43,6,0.01376
,,00594.108640,C3_24,7,0.07968
,,00594.522240,D1_22,6,0.09512
,,00594.529760,D1_42,5,0.14504
,,00596.236160,B5_13,5,0.0608
,,00596.187280,B5_22,9,0.13216
,,00595.949920,B6_23,11,0.24912
,,00596.125440,B5_12,18,0.28032
,,00596.979680,C3_22,5,0.15472
,,00597.005120,C3_24,5,0.0936
,,00597.148080,B3_22,7,0.092
,,00598.197600,A2_44,7,0.27032
,,00599.425840,C3_22,5,0.16776
,,00599.368160,B6_23,6,0.19232

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFAF64,#FFAF64,#FFAF64,#00FF00,#00FF00,#00FF00,#FF96CA,#FF96CA,#FF96CA,#FFAF64,#FFAF64,#FFAF64,#FF9696,#FF9696,#FF9696,#FF00FF,#FF00FF,#FF00FF,#FF7474,#FF7474,#FF7474,#8F26FF,#8F26FF,#8F26FF
Control,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,comtrol,comtrol,comtrol,PSD95 EGFP,PSD95 EGFP,PSD95 EGFP,control + DM,control + DM,control + DM,control ,control ,control ,AB 42 + DM,AB 42 + DM,AB 42 + DM,SEP GLUA1,SEP GLUA1,SEP GLUA1,AB 42 ,AB 42 ,AB 42 ,EGFP,EGFP,EGFP
Concentration,,,,5 UL,5 UL,5 UL,,,,,,,,,,5 Ul,5 Ul,5 Ul,,,,5 UL,5 UL,5 UL
Additional Information,control,control,control,,,,ofek,ofek,ofek,,,,Ofek,Ofek,Ofek,,,,Ofek,Ofek,Ofek,,,
