Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00516.140000,A1_43,11,0.41632
,,00517.708560,C3_12,6,0.048
,,00517.725040,C3_24,8,0.07768
,,00517.730640,C3_43,7,0.06592
,,00517.497440,B3_22,12,0.18936
,,00519.754960,D1_42,6,0.21496
,,00520.480800,B3_22,10,0.15584
,,00520.460160,A2_44,24,0.25544
,,00521.772000,B2_32,6,0.1908
,,00523.065920,B3_22,5,0.19224
,,00523.756400,A2_44,16,0.42856
,,00524.326000,C1_42,9,0.10632
,,00525.220720,C3_12,6,0.16152
,,00526.223840,A2_44,6,0.0408
,,00526.286880,B6_23,9,0.2948
,,00526.362160,B6_24,7,0.1088
,,00527.026000,B6_41,6,0.33304
,,00528.256720,B2_32,8,0.11192
,,00528.880720,D1_22,5,0.0304
,,00529.469840,A2_44,18,0.17464
,,00529.468800,C3_12,5,0.06712
,,00529.405200,C3_24,8,0.11312
,,00530.984560,B3_22,8,0.15928
,,00531.456080,B2_41,5,0.05184
,,00531.470080,B2_11,5,0.02872
,,00531.394960,B2_32,6,0.11768
,,00531.308640,B3_22,6,0.18552
,,00531.509920,B2_34,7,0.22912
,,00532.213040,B2_32,6,0.26976
,,00532.783360,A2_44,8,0.28192
,,00532.802000,D3_24,5,0.11424
,,00533.422000,B1_31,10,0.07088
,,00533.440160,B1_12,7,0.07264
,,00533.437920,B1_34,5,0.0708
,,00533.433120,B1_32,5,0.05648
,,00533.426480,B1_42,5,0.05152
,,00533.368880,B1_43,34,0.3968
,,00533.939520,C3_43,6,0.27128
,,00533.219360,B1_14,89,1.37168
,,00534.801040,C2_41,27,0.31512
,,00534.899360,B1_14,8,0.42416
,,00535.379600,A2_44,12,0.258
,,00535.933200,B3_22,13,0.11664
,,00536.808480,A3_34,6,0.17368
,,00537.203840,B5_12,7,0.17408
,,00537.378080,B5_44,9,0.0284
,,00538.980320,A2_44,12,0.32712
,,00538.985440,B3_22,11,0.17712
,,00539.865760,A1_41,6,0.07128
,,00539.823280,A1_12,5,0.13808
,,00539.857680,A1_43,6,0.08736
,,00540.015120,B6_23,5,0.26184
,,00540.373360,C3_22,6,0.11696
,,00541.239280,D1_42,6,0.14952
,,00541.521920,D2_31,5,0.05096
,,00541.311840,A2_44,8,0.20608
,,00541.558640,D2_21,12,0.16744
,,00541.525520,D2_23,21,0.29264
,,00541.767440,B6_23,9,0.19016
,,00541.993760,D2_23,10,0.16376
,,00541.549760,D2_34,26,0.722
,,00542.984400,D2_31,5,0.10032
,,00542.986960,D2_21,19,0.44144
,,00543.001040,D2_34,29,0.71312
,,00543.744800,C3_43,5,0.01656
,,00543.844640,A2_44,10,0.16392
,,00543.660640,C3_12,6,0.24096
,,00543.820720,C3_22,5,0.16032
,,00543.760800,C3_24,9,0.18376
,,00543.908880,B3_22,15,0.22896
,,00544.042400,D1_22,5,0.12872
,,00543.996720,D2_34,8,0.39176
,,00545.466560,A1_41,5,0.05272
,,00545.483920,A1_43,5,0.09312
,,00545.366240,C4_42,5,0.26752
,,00545.171360,B6_23,8,0.2324
,,00545.302720,B6_21,5,0.10208
,,00546.486160,A2_44,10,0.37832
,,00546.677920,B3_22,10,0.14704
,,00548.717040,A2_44,9,0.16152
,,00548.799680,A3_34,6,0.07624
,,00548.799040,A6_14,5,0.22392
,,00549.961440,B3_22,15,0.12112
,,00550.234560,B1_31,8,0.06664
,,00550.212800,B1_12,8,0.10864
,,00550.197040,B1_43,28,0.186
,,00550.141520,B1_14,46,0.59064
,,00550.834000,B1_14,5,0.22416
,,00551.018160,B3_22,11,0.34808
,,00551.528000,B6_23,5,0.10136
,,00551.807520,C3_43,7,0.31784
,,00552.121760,A2_44,8,0.18808
,,00552.924880,D1_22,5,0.1172
,,00555.715680,C3_12,7,0.12672
,,00555.355040,C3_22,13,0.3144
,,00555.748400,C3_24,6,0.06296
,,00556.115680,A4_33,21,0.68064
,,00556.507280,A4_41,14,0.41856
,,00557.420000,C1_11,8,0.06536
,,00557.421920,C1_22,10,0.0588
,,00557.424000,C1_23,6,0.11232
,,00557.411920,C1_43,5,0.0624
,,00557.379920,C1_42,20,0.14464
,,00557.822240,B3_22,8,0.16936
,,00559.956480,A2_22,8,0.14688
,,00559.822640,D3_24,5,0.09296
,,00560.030960,A2_33,7,0.13232
,,00559.836400,A2_44,71,1.31736
,,00561.306960,A2_44,5,0.15288
,,00561.413920,C3_22,5,0.14856
,,00563.449280,A3_34,27,0.36992
,,00564.180560,A2_44,5,0.26152
,,00563.921200,A3_34,20,0.61936
,,00564.419200,A6_24,10,0.29656
,,00565.864640,C3_12,7,0.13088
,,00565.944240,C3_24,6,0.05344
,,00566.796080,B6_21,5,0.04856
,,00566.792640,B6_23,6,0.21224
,,00567.540320,A4_41,5,0.13488
,,00569.666800,B3_22,6,0.13456
,,00569.881840,D3_24,5,0.18464
,,00570.778000,A1_43,5,0.186
,,00570.867600,C3_12,6,0.03344
,,00570.885040,C3_24,14,0.12568
,,00570.918640,B3_22,17,0.22888
,,00571.042720,B3_42,5,0.05736
,,00571.655040,B6_23,8,0.24504
,,00571.250560,A2_44,71,1.04448
,,00572.482880,C3_12,5,0.1024
,,00572.491200,C3_14,6,0.08056
,,00572.449280,C3_43,5,0.0252
,,00572.496400,C3_22,23,0.55224
,,00573.895120,A3_34,10,0.25152
,,00574.733200,B5_13,5,0.14536
,,00574.700800,B5_42,8,0.12552
,,00574.814800,B1_14,6,0.1992
,,00574.693360,B5_22,18,0.25808
,,00574.739280,B5_23,26,0.63336
,,00574.820880,B5_24,18,0.45456
,,00575.074000,A2_44,18,0.43384
,,00574.729440,B5_44,110,1.02136
,,00574.685040,B5_12,169,1.71368
,,00576.026880,B5_23,10,0.18432
,,00576.042080,B5_44,27,0.2452
,,00575.470000,B5_22,24,0.86528
,,00576.774960,D1_22,6,0.08864
,,00576.490000,A2_44,13,0.23752
,,00576.945280,B5_12,8,0.22672
,,00577.631840,B5_12,5,0.13472
,,00577.952240,B5_23,12,0.32408
,,00577.948320,B5_22,11,0.22432
,,00578.313440,A2_44,11,0.23424
,,00578.207680,D3_41,6,0.20728
,,00578.266240,D3_33,7,0.19528
,,00577.879360,B5_12,100,0.64288
,,00577.978640,B5_44,55,0.47176
,,00578.700320,C1_22,5,0.09496
,,00578.707600,C1_42,9,0.09768
,,00578.161280,D3_24,41,0.86944
,,00580.099840,A2_44,6,0.19888
,,00580.234720,C3_12,5,0.02904
,,00580.256160,C3_24,6,0.0596
,,00580.415360,D2_21,5,0.14536
,,00580.362800,D2_23,12,0.2228
,,00580.334880,D2_34,5,0.16616
,,00580.640160,D2_34,6,0.23968
,,00580.717920,C3_22,5,0.12952
,,00580.869280,B3_42,12,0.15904
,,00580.692400,B5_12,13,0.21848
,,00580.876000,B3_22,26,0.39944
,,00580.965120,B3_44,20,0.4988
,,00582.056880,B3_42,5,0.25256
,,00581.450800,B3_22,68,1.1268
,,00583.924160,A1_41,9,0.13096
,,00583.996880,A1_12,5,0.07128
,,00583.870480,A1_43,10,0.17256
,,00583.868400,A1_44,5,0.17008
,,00583.164640,B3_22,30,0.97112
,,00583.913680,D5_33,34,0.34336
,,00584.009760,D5_34,13,0.26872
,,00583.901760,D5_43,26,0.29928
,,00583.932320,D5_41,18,0.24144
,,00584.362880,D2_21,5,0.06736
,,00584.499760,B3_22,15,0.28176
,,00584.631040,B3_42,5,0.09888
,,00585.106800,B3_42,7,0.20856
,,00585.416560,B3_42,5,0.18008
,,00585.414400,B3_32,10,0.41352
,,00585.140480,B3_22,55,0.8408
,,00586.194800,D3_24,8,0.17328
,,00586.128080,C3_12,8,0.13608
,,00586.213360,C3_14,6,0.06704
,,00586.191040,C3_24,9,0.07064
,,00586.036720,B5_12,34,0.34976
,,00586.046160,B5_22,11,0.16216
,,00586.383040,B4_23,14,0.12456
,,00586.288960,B4_43,21,0.32176
,,00586.367120,B4_31,8,0.12888
,,00586.298880,B3_22,23,0.98704
,,00587.084720,D5_33,16,0.30312
,,00587.163280,D5_34,17,0.13176
,,00587.125040,D5_43,14,0.17912
,,00587.163680,D5_44,6,0.10368
,,00587.111760,D5_41,20,0.206
,,00587.207440,B5_12,27,0.36
,,00587.253440,B5_22,8,0.2972
,,00587.789360,D1_42,7,0.08824
,,00587.663680,C3_43,6,0.20592
,,00587.517280,B3_22,17,0.73224
,,00588.208240,D1_42,8,0.24184
,,00588.566160,B3_22,8,0.32344
,,00588.868240,D1_22,13,0.5016
,,00589.169680,B5_12,6,0.1672
,,00589.419920,B3_22,9,0.11776
,,00589.394880,B3_42,7,0.21032
,,00589.606880,C3_12,6,0.08496
,,00589.685040,C3_22,11,0.212
,,00589.662480,C3_14,6,0.05168
,,00589.626560,C3_24,5,0.06352
,,00590.094480,A1_43,6,0.21104
,,00589.999200,C3_22,7,0.17824
,,00590.387760,C3_22,7,0.18368
,,00590.251520,B3_22,11,0.33448
,,00590.597760,A2_44,5,0.19896
,,00591.392880,B3_22,7,0.13032
,,00592.411920,A1_41,8,0.1116
,,00592.430560,A1_12,6,0.07632
,,00592.386240,A1_43,8,0.14056
,,00592.506720,D5_33,6,0.194
,,00593.024160,B3_22,11,0.2416
,,00593.340240,A3_34,7,0.1636
,,00594.044160,A1_43,10,0.13488
,,00594.043200,A1_44,5,0.13
,,00594.360480,D5_33,8,0.10152
,,00594.339840,D5_43,5,0.09456
,,00594.775200,B2_32,6,0.1208
,,00595.620240,A2_44,6,0.0948
,,00596.283360,B3_22,11,0.32792
,,00596.835200,D1_22,14,0.14624
,,00596.990560,B5_22,9,0.14472
,,00596.984080,B5_12,25,0.27264

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFAF64,#FFAF64,#FFAF64,#00FF00,#00FF00,#00FF00,#FF96CA,#FF96CA,#FF96CA,#FFAF64,#FFAF64,#FFAF64,#FF9696,#FF9696,#FF9696,#FF00FF,#FF00FF,#FF00FF,#FF7474,#FF7474,#FF7474,#8F26FF,#8F26FF,#8F26FF
Control,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,comtrol,comtrol,comtrol,PSD95 EGFP,PSD95 EGFP,PSD95 EGFP,control + DM,control + DM,control + DM,control ,control ,control ,AB 42 + DM,AB 42 + DM,AB 42 + DM,SEP GLUA1,SEP GLUA1,SEP GLUA1,AB 42 ,AB 42 ,AB 42 ,EGFP,EGFP,EGFP
Concentration,,,,5 UL,5 UL,5 UL,,,,,,,,,,5 Ul,5 Ul,5 Ul,,,,5 UL,5 UL,5 UL
Additional Information,control,control,control,,,,ofek,ofek,ofek,,,,Ofek,Ofek,Ofek,,,,Ofek,Ofek,Ofek,,,
