Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00518.204080,B5_24,18,0.31656
,,00518.167440,B5_44,71,0.8616
,,00519.256800,B1_43,9,0.12256
,,00519.020800,B3_22,12,0.29856
,,00519.093840,B1_14,23,0.32592
,,00519.319520,B5_44,19,0.30192
,,00518.983280,B5_22,14,0.48712
,,00518.086800,B5_12,112,1.59952
,,00520.748000,B3_22,7,0.1376
,,00521.193520,A2_44,16,0.18544
,,00521.404160,B1_14,13,0.14832
,,00522.908000,A3_34,11,0.06224
,,00523.272240,A2_44,9,0.19576
,,00524.120880,D3_24,6,0.17424
,,00523.978960,A3_34,8,0.2404
,,00524.529040,B5_13,5,0.16784
,,00524.598960,B5_44,26,0.22616
,,00524.506240,B5_22,13,0.23312
,,00524.623200,A6_14,5,0.08464
,,00524.500960,B5_12,68,0.62392
,,00524.610240,B5_11,5,0.33128
,,00524.660240,A6_24,9,0.29064
,,00524.950720,A2_44,6,0.21656
,,00525.456320,B3_22,8,0.10872
,,00525.403280,D5_33,28,0.23816
,,00525.405040,D5_43,22,0.184
,,00525.401360,D5_41,18,0.17568
,,00525.440240,D5_34,15,0.25808
,,00526.665360,A2_44,13,0.1684
,,00527.549440,C3_12,6,0.05632
,,00527.549360,C3_24,9,0.05848
,,00527.966480,B1_31,5,0.05512
,,00527.859920,B1_14,29,0.26696
,,00527.946000,B1_43,12,0.1532
,,00528.831120,A2_44,7,0.24424
,,00529.169280,B1_14,14,0.18968
,,00529.457440,C1_11,5,0.05896
,,00529.919600,B6_23,12,0.30416
,,00530.052320,B6_21,9,0.11664
,,00530.065280,B6_41,11,0.44424
,,00530.633280,B6_41,5,0.12416
,,00530.803680,B6_23,11,0.21656
,,00531.033680,D2_21,8,0.15784
,,00531.185200,C3_13,5,0.20104
,,00531.300400,B3_22,18,0.28336
,,00531.388800,B6_23,5,0.09392
,,00531.092560,B6_41,10,0.39448
,,00533.399600,A2_44,10,0.13168
,,00533.297520,B6_13,7,0.22768
,,00533.305440,B6_21,5,0.16536
,,00533.179360,B6_23,25,0.53336
,,00533.411600,B6_41,10,0.46184
,,00533.712160,B6_24,6,0.22008
,,00535.578000,C3_12,5,0.06104
,,00535.588000,C3_24,9,0.09192
,,00537.625360,B5_12,9,0.15816
,,00538.356480,C1_21,10,0.19792
,,00538.436880,C1_11,8,0.11744
,,00538.438480,C1_22,14,0.16432
,,00538.432320,C1_23,8,0.13344
,,00538.426400,C1_42,13,0.08944
,,00538.292400,A2_44,10,0.15424
,,00538.514880,B3_22,14,0.13248
,,00538.308000,B6_23,10,0.25952
,,00538.284400,B6_41,9,0.43576
,,00539.374640,A5_24,7,0.33944
,,00541.614960,A2_44,13,0.21064
,,00542.678880,A3_34,17,0.2016
,,00543.390800,A3_34,7,0.17392
,,00543.903440,D2_21,7,0.0876
,,00544.309840,A2_22,8,0.04424
,,00544.479440,B6_23,8,0.15
,,00544.465760,B6_21,6,0.15144
,,00544.903200,C1_11,8,0.13096
,,00544.931120,C1_22,5,0.05328
,,00544.961040,C1_23,6,0.0528
,,00544.874400,C1_42,5,0.16304
,,00544.143520,A2_44,72,1.27768
,,00545.407040,B5_12,48,0.42944
,,00545.637760,B5_24,10,0.1656
,,00545.490800,B5_22,13,0.1892
,,00545.583360,B5_44,46,0.48872
,,00545.946720,B5_12,9,0.2696
,,00547.000640,C3_22,6,0.16928
,,00547.290800,D1_42,9,0.1576
,,00548.102320,C3_24,6,0.09656
,,00550.254560,B3_22,9,0.12512
,,00551.112160,A2_44,8,0.272
,,00553.836160,B3_22,6,0.09728
,,00553.879280,A3_34,7,0.14352
,,00555.281120,B1_31,10,0.11936
,,00555.269680,B1_43,31,0.20848
,,00555.264480,B1_42,7,0.14168
,,00555.612880,B5_12,15,0.21584
,,00555.676960,B5_13,5,0.15272
,,00555.759840,B5_44,9,0.022
,,00555.661120,B5_22,11,0.16864
,,00555.247760,B1_14,58,0.6868
,,00556.073760,B1_14,7,0.20728
,,00556.107760,A2_44,7,0.17056
,,00558.039600,D2_21,8,0.1612
,,00558.154080,C3_22,12,0.1692
,,00558.101280,C3_24,29,0.24368
,,00558.080000,C3_43,21,0.20264
,,00558.139200,C3_12,36,0.73864
,,00558.608080,C3_43,24,0.28176
,,00558.707760,C3_22,16,0.40504
,,00558.125520,C3_14,70,0.82368
,,00558.674000,C3_24,27,0.30792
,,00559.213840,C3_43,6,0.10664
,,00560.088560,C3_22,8,0.05464
,,00559.957040,C3_24,32,0.39376
,,00559.802160,C3_43,34,0.50264
,,00559.929200,C3_12,37,0.548
,,00560.106800,C3_14,49,0.33328
,,00561.280640,B1_14,6,0.14992
,,00562.761920,A2_44,66,1.32736
,,00564.443680,D5_33,23,0.17496
,,00564.476320,D5_34,10,0.1564
,,00564.442800,D5_43,14,0.17152
,,00564.430640,D5_41,16,0.13248
,,00565.082080,A1_41,5,0.07
,,00565.048880,A1_43,6,0.11992
,,00564.941520,A1_44,6,0.2908
,,00565.039360,B5_12,14,0.13472
,,00565.076320,B5_22,5,0.0772
,,00565.733840,C3_43,5,0.01512
,,00565.497600,D5_33,7,0.27608
,,00565.908160,D1_22,5,0.08032
,,00565.765200,B1_14,8,0.16112
,,00565.940240,C3_12,8,0.1604
,,00567.079360,A2_44,7,0.18008
,,00567.021760,B3_22,13,0.18472
,,00569.661440,B6_23,6,0.15288
,,00570.827760,A2_22,6,0.09904
,,00570.656000,A2_44,27,0.35696
,,00572.188000,A3_34,12,0.29256
,,00572.394640,A3_32,5,0.07664
,,00573.159200,B1_31,7,0.08368
,,00573.167200,B1_12,5,0.07664
,,00573.136080,B1_43,23,0.17136
,,00573.146640,B1_42,5,0.05432
,,00573.052480,C2_41,28,0.26432
,,00573.099760,C2_21,5,0.07568
,,00573.093280,C2_31,6,0.07056
,,00572.965280,B3_42,15,0.42888
,,00572.664240,A3_34,32,0.61224
,,00573.096080,B1_14,34,0.42544
,,00572.960640,B3_22,25,0.50912
,,00573.071520,B3_44,18,0.4204
,,00573.616640,B3_22,22,0.40056
,,00574.383520,D3_24,5,0.1148
,,00574.500000,C3_22,9,0.15752
,,00574.127600,B3_22,36,0.64528
,,00574.790320,C3_22,7,0.15464
,,00574.944320,B3_42,11,0.30424
,,00574.905520,B3_22,48,0.6452
,,00576.331440,D3_24,5,0.1944
,,00576.116640,B3_22,21,0.71504
,,00577.463440,B3_22,8,0.38304
,,00578.115280,B2_32,8,0.12816
,,00578.397920,A2_44,9,0.34328
,,00579.144480,D1_22,6,0.04232
,,00579.194080,A1_43,6,0.11936
,,00580.636960,C3_14,9,0.1036
,,00580.641360,C3_24,9,0.07008
,,00580.634720,C3_43,8,0.02256
,,00580.987680,B1_14,26,0.25408
,,00581.084720,B1_43,8,0.11296
,,00581.648640,B2_32,8,0.26832
,,00581.821200,B3_22,9,0.10728
,,00584.533760,B3_22,13,0.2184
,,00585.910880,B5_12,16,0.22416
,,00586.065440,B5_44,7,0.04984
,,00585.966560,B5_22,6,0.12056
,,00586.588960,A1_43,8,0.21392
,,00587.266080,B3_22,8,0.06456
,,00587.261280,B2_32,9,0.39216
,,00590.957920,C3_43,6,0.27512
,,00591.851760,B3_22,11,0.17544
,,00593.774320,D2_34,5,0.07856
,,00593.769520,D2_21,12,0.19696
,,00594.646800,B2_32,5,0.22504
,,00594.670240,A2_44,6,0.21592
,,00595.140800,D2_34,5,0.03448
,,00597.810800,C1_11,6,0.096
,,00597.792320,C1_42,11,0.17616
,,00597.857280,B5_12,20,0.27072
,,00597.944080,B5_44,18,0.06944
,,00597.858560,B5_22,12,0.198
,,00599.319840,B5_12,14,0.28856
,,00599.317200,B5_22,7,0.14344

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFAF64,#FFAF64,#FFAF64,#00FF00,#00FF00,#00FF00,#FF96CA,#FF96CA,#FF96CA,#FFAF64,#FFAF64,#FFAF64,#FF9696,#FF9696,#FF9696,#FF00FF,#FF00FF,#FF00FF,#FF7474,#FF7474,#FF7474,#8F26FF,#8F26FF,#8F26FF
Control,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,comtrol,comtrol,comtrol,PSD95 EGFP,PSD95 EGFP,PSD95 EGFP,control + DM,control + DM,control + DM,control ,control ,control ,AB 42 + DM,AB 42 + DM,AB 42 + DM,SEP GLUA1,SEP GLUA1,SEP GLUA1,AB 42 ,AB 42 ,AB 42 ,EGFP,EGFP,EGFP
Concentration,,,,5 UL,5 UL,5 UL,,,,,,,,,,5 Ul,5 Ul,5 Ul,,,,5 UL,5 UL,5 UL
Additional Information,control,control,control,,,,ofek,ofek,ofek,,,,Ofek,Ofek,Ofek,,,,Ofek,Ofek,Ofek,,,
