Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00500.515040,D2_21,6,0.1464
,,00500.961840,A6_24,5,0.12688
,,00502.056320,A2_44,8,0.13056
,,00502.813760,B6_23,6,0.12992
,,00503.120800,A3_34,9,0.23024
,,00503.330400,B2_32,6,0.1836
,,00503.616880,A1_43,5,0.12792
,,00503.570720,A1_44,5,0.168
,,00504.430320,A2_44,7,0.29544
,,00505.492000,A3_34,12,0.17312
,,00506.332960,A1_43,6,0.1692
,,00506.522720,A2_44,9,0.20688
,,00506.485200,C3_43,8,0.2664
,,00507.462720,C1_21,17,0.08944
,,00507.475840,C1_31,5,0.11752
,,00507.450400,C1_11,19,0.13712
,,00507.477120,C1_22,18,0.13976
,,00507.465920,C1_23,18,0.12128
,,00507.457440,C1_43,8,0.18568
,,00507.461120,C1_42,22,0.15056
,,00507.423040,C3_24,6,0.05544
,,00507.576880,A3_34,7,0.26992
,,00508.746240,C1_11,7,0.2164
,,00509.688400,A3_34,33,0.71984
,,00510.511040,A3_34,11,0.3176
,,00511.048880,B2_32,5,0.11912
,,00511.492800,A3_34,9,0.47592
,,00512.197120,A6_24,7,0.09712
,,00512.482400,B2_41,5,0.09992
,,00512.474640,B2_11,9,0.1344
,,00512.869200,A1_43,6,0.11224
,,00512.879440,A1_44,5,0.07552
,,00512.522720,B2_34,9,0.39528
,,00513.498720,B3_22,14,0.12264
,,00514.083440,A2_44,5,0.13016
,,00514.529280,B3_22,6,0.05232
,,00515.267760,C3_12,8,0.0832
,,00515.314640,C3_24,7,0.08816
,,00516.115920,A1_41,5,0.09752
,,00516.254240,A2_44,10,0.23752
,,00516.723600,A1_41,23,0.22568
,,00516.740560,A1_12,9,0.31192
,,00516.623440,A1_43,26,0.44248
,,00516.907200,A1_44,7,0.2948
,,00517.176240,A1_43,8,0.34432
,,00517.379280,B3_22,16,0.232
,,00517.394160,B3_42,13,0.1616
,,00517.467360,B3_44,14,0.37448
,,00517.610400,B6_23,7,0.07112
,,00517.805120,C3_43,6,0.23448
,,00517.927360,B3_22,19,0.52544
,,00518.537760,A4_33,9,0.40072
,,00518.953600,A2_44,8,0.22784
,,00519.006480,B3_22,7,0.26096
,,00519.126480,A3_34,13,0.26296
,,00519.406880,A4_33,5,0.34656
,,00520.902800,A4_41,5,0.12952
,,00521.117200,A4_33,5,0.0928
,,00521.315120,B3_22,17,0.2732
,,00522.791600,B6_23,6,0.17552
,,00523.252560,B3_22,7,0.07176
,,00523.105760,B3_42,5,0.21928
,,00523.728480,A3_34,23,0.15744
,,00523.778720,A3_32,5,0.02792
,,00525.142560,B3_22,10,0.15072
,,00525.995840,A2_44,9,0.33552
,,00526.181440,C3_24,10,0.17408
,,00527.956000,D2_21,14,0.21328
,,00528.423760,B3_22,10,0.1296
,,00529.400800,A3_34,9,0.1272
,,00529.732320,B6_23,5,0.05064
,,00529.646640,B6_21,8,0.20048
,,00530.060880,B6_41,15,0.63952
,,00530.387760,B6_23,15,0.5916
,,00530.890240,B6_41,5,0.18496
,,00532.863280,B6_14,5,0.2008
,,00532.733440,B6_23,17,0.37008
,,00532.890320,B6_24,6,0.16136
,,00532.728560,B6_21,9,0.24264
,,00533.123040,B6_41,7,0.37656
,,00534.286880,A2_44,11,0.2928
,,00534.934480,A3_34,7,0.13712
,,00535.430880,B3_22,8,0.13304
,,00536.573200,D1_42,7,0.14008
,,00536.503360,B6_23,10,0.23344
,,00538.205120,C3_12,9,0.1368
,,00538.207280,C3_24,9,0.12936
,,00538.599040,C3_22,6,0.18416
,,00538.952480,A3_34,12,0.17296
,,00539.172960,B3_22,5,0.05992
,,00539.558880,B4_23,9,0.06928
,,00539.527360,B4_43,12,0.11504
,,00539.492240,B4_31,15,0.21176
,,00540.413280,B4_31,7,0.09968
,,00540.929120,B5_11,8,0.17088
,,00540.948720,B5_23,5,0.07352
,,00540.911200,B5_42,6,0.0796
,,00540.918400,B5_22,13,0.1156
,,00540.904400,B5_24,17,0.4104
,,00540.892320,B5_44,50,0.30016
,,00540.875120,B5_12,48,0.61496
,,00541.900240,B5_12,13,0.36088
,,00541.961200,B5_13,5,0.20408
,,00541.786640,B5_22,8,0.39552
,,00542.675840,B5_12,5,0.24512
,,00543.993760,C3_12,15,0.092
,,00544.037120,C3_22,14,0.10528
,,00544.002560,C3_24,16,0.09112
,,00544.008240,C3_43,9,0.08896
,,00544.015840,C3_14,31,0.35976
,,00544.396800,C3_12,20,0.44304
,,00544.500240,C3_14,20,0.37504
,,00544.394400,C3_43,30,0.38192
,,00544.649280,B3_22,8,0.0856
,,00544.767440,C3_11,5,0.17288
,,00544.599280,C3_22,29,0.5012
,,00544.489680,C3_24,46,0.4908
,,00544.866240,B6_23,11,0.21312
,,00546.144800,C3_12,8,0.16264
,,00546.043760,C3_43,26,0.25944
,,00545.845920,A6_24,8,0.34816
,,00547.149840,B5_12,12,0.20168
,,00547.413600,C3_43,14,0.09168
,,00548.046560,A3_34,15,0.18832
,,00548.205680,B5_12,24,0.3836
,,00548.303280,B5_13,5,0.14656
,,00548.389600,B5_44,6,0.0508
,,00548.212960,B5_22,7,0.2356
,,00548.789600,C3_12,5,0.10024
,,00548.752320,C3_24,8,0.1104
,,00548.721040,C3_43,15,0.09648
,,00549.048800,D3_41,6,0.17416
,,00549.102240,D3_24,40,0.94752
,,00550.749040,D1_42,18,0.40176
,,00550.890240,D3_24,17,0.50624
,,00551.036960,B5_12,14,0.23632
,,00551.068160,B5_22,6,0.15816
,,00551.272000,D5_34,6,0.11024
,,00551.171920,D5_41,15,0.18
,,00551.176160,D5_33,30,0.4024
,,00551.173200,D5_43,15,0.26016
,,00551.680400,D5_33,8,0.21208
,,00551.501040,D5_34,6,0.29008
,,00551.542240,D5_43,5,0.20856
,,00551.477600,D5_41,8,0.24256
,,00552.713040,A1_41,10,0.06592
,,00553.276400,B3_22,7,0.038
,,00553.463040,C3_43,8,0.15968
,,00553.440400,C3_12,6,0.21392
,,00553.602000,C3_22,7,0.12952
,,00554.165360,A1_43,6,0.17576
,,00554.163680,A1_44,5,0.23776
,,00555.730400,D1_22,8,0.19
,,00555.787120,B5_12,17,0.13992
,,00555.853520,B5_44,9,0.05528
,,00555.789200,B5_22,9,0.12208
,,00556.323440,B3_22,11,0.16112
,,00556.939120,A5_24,5,0.09664
,,00557.774400,D1_22,6,0.04752
,,00558.078000,D2_21,9,0.13384
,,00558.078640,D2_34,6,0.07912
,,00558.627440,C3_22,5,0.06632
,,00558.561920,C3_24,6,0.10168
,,00561.094960,A2_44,23,0.14128
,,00561.320240,B3_22,10,0.06552
,,00561.379200,C3_24,15,0.17784
,,00562.305680,A5_24,5,0.19488
,,00563.036800,C3_43,6,0.25816
,,00564.063600,B5_12,17,0.2372
,,00564.180960,B5_44,7,0.02056
,,00564.086720,B5_22,9,0.1548
,,00564.386880,A2_44,7,0.13552
,,00565.920560,B1_14,37,0.3564
,,00565.979440,B1_43,28,0.244
,,00566.344480,A1_41,5,0.09784
,,00566.686400,B1_14,30,0.75136
,,00567.854240,B2_32,8,0.24128
,,00568.042720,B1_14,9,0.2348
,,00568.277440,A2_44,15,0.18648
,,00570.752160,A2_44,15,0.20352
,,00571.126560,C3_12,6,0.13432
,,00571.142160,C3_24,5,0.07528
,,00571.618400,B5_12,18,0.15248
,,00571.608480,B5_42,7,0.13912
,,00571.683360,B5_44,17,0.0772
,,00571.634880,B5_22,9,0.14488
,,00572.133600,A1_43,6,0.1872
,,00572.282320,D1_22,5,0.13136
,,00573.138960,A2_44,5,0.18904
,,00573.784880,C1_43,5,0.03448
,,00573.786640,C1_21,18,0.13256
,,00573.759120,C1_11,14,0.19744
,,00573.801680,C1_22,15,0.12528
,,00573.788800,C1_23,22,0.25568
,,00573.779120,C1_42,30,0.19432
,,00574.077360,B3_22,10,0.24304
,,00574.107680,B3_32,6,0.15176
,,00575.115200,C1_42,5,0.13088
,,00575.999520,B3_22,15,0.23328
,,00577.377200,D2_21,5,0.08656
,,00578.484320,A2_44,12,0.20512
,,00578.808800,D2_21,5,0.14368
,,00579.088560,C3_24,6,0.04352
,,00580.108560,B6_23,8,0.2376
,,00581.238880,C3_12,8,0.04296
,,00581.256640,C3_24,13,0.09456
,,00581.428400,B1_14,23,0.19824
,,00581.476000,B1_43,8,0.10976
,,00581.418880,A1_41,9,0.11096
,,00580.951360,A3_34,44,1.06264
,,00582.346560,A2_44,9,0.10176
,,00582.508080,C3_43,6,0.16752
,,00583.052400,D2_31,7,0.07072
,,00583.086080,D2_21,12,0.25408
,,00583.070400,D2_23,16,0.16632
,,00583.522320,D2_23,10,0.25096
,,00583.066640,D2_34,20,0.6236
,,00584.069520,B3_22,13,0.06128
,,00584.082560,B3_42,5,0.02448
,,00584.069680,B2_32,5,0.20072
,,00584.629440,A2_44,5,0.09432
,,00586.961200,B3_22,7,0.20832
,,00588.326160,D2_21,7,0.13944
,,00589.204320,B1_14,13,0.18848
,,00589.083600,A5_24,5,0.14488
,,00589.102880,B5_12,5,0.12112
,,00588.986880,B6_23,9,0.23632
,,00588.895280,B6_41,6,0.38832
,,00589.737840,A1_43,6,0.2228
,,00590.024560,B5_44,5,0.01976
,,00590.058160,D2_21,8,0.19728
,,00589.915680,B5_12,19,0.2504
,,00589.922160,B5_22,11,0.24864
,,00590.929440,B3_22,7,0.14928
,,00590.931760,B3_32,6,0.20696
,,00593.831440,A3_34,7,0.23832
,,00594.333440,D3_24,18,0.57792
,,00595.029840,D3_24,5,0.22656
,,00596.732720,D2_21,6,0.09696
,,00596.374880,D3_24,35,0.75544
,,00597.032800,C3_43,5,0.214
,,00597.375920,B3_22,6,0.02888
,,00597.669280,B2_32,6,0.17752
,,00597.508400,B3_22,10,0.19808
,,00598.830720,B3_22,7,0.05352
,,00599.005440,B3_32,5,0.13344
,,00598.998960,B3_22,10,0.16

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFAF64,#FFAF64,#FFAF64,#00FF00,#00FF00,#00FF00,#FF96CA,#FF96CA,#FF96CA,#FFAF64,#FFAF64,#FFAF64,#FF9696,#FF9696,#FF9696,#FF00FF,#FF00FF,#FF00FF,#FF7474,#FF7474,#FF7474,#8F26FF,#8F26FF,#8F26FF
Control,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,comtrol,comtrol,comtrol,PSD95 EGFP,PSD95 EGFP,PSD95 EGFP,control + DM,control + DM,control + DM,control ,control ,control ,AB 42 + DM,AB 42 + DM,AB 42 + DM,SEP GLUA1,SEP GLUA1,SEP GLUA1,AB 42 ,AB 42 ,AB 42 ,EGFP,EGFP,EGFP
Concentration,,,,5 UL,5 UL,5 UL,,,,,,,,,,5 Ul,5 Ul,5 Ul,,,,5 UL,5 UL,5 UL
Additional Information,control,control,control,,,,ofek,ofek,ofek,,,,Ofek,Ofek,Ofek,,,,Ofek,Ofek,Ofek,,,
