Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00436.260880,D4_43,6,0.22544
,,00436.130960,D4_21,16,0.37936
,,00436.628320,D3_41,8,0.11896
,,00436.675520,D3_22,6,0.08184
,,00436.668720,D3_33,6,0.16176
,,00436.665840,D3_32,6,0.04872
,,00436.686160,D3_42,13,0.19616
,,00436.517840,C3_14,26,0.1808
,,00436.884000,D3_12,6,0.17464
,,00437.268880,B1_14,26,0.286
,,00437.433760,B1_43,7,0.09944
,,00437.245600,A2_44,10,0.26976
,,00437.747040,C3_22,5,0.14368
,,00437.739840,C3_43,24,0.25336
,,00437.777920,C3_14,51,0.54488
,,00437.446640,C3_24,55,0.77632
,,00438.248800,C3_22,6,0.27152
,,00438.086720,D3_42,25,0.64896
,,00437.607200,C3_12,59,1.0436
,,00439.415280,C3_43,7,0.03376
,,00439.530960,B3_22,5,0.07184
,,00439.584880,C3_22,6,0.21944
,,00439.743040,B3_42,20,0.44768
,,00439.708480,B3_22,41,0.7604
,,00440.255840,B3_32,5,0.24032
,,00441.343680,A1_41,14,0.1144
,,00441.354080,A1_12,6,0.11968
,,00441.343600,A1_43,6,0.09096
,,00441.289680,D2_21,14,0.26904
,,00441.453200,B3_22,62,0.69664
,,00441.673920,B3_34,7,0.25112
,,00441.622480,B3_42,23,0.39472
,,00442.198960,D4_43,14,0.17704
,,00442.156560,D4_32,5,0.13088
,,00442.206720,D4_21,8,0.1
,,00442.764000,D4_21,11,0.27544
,,00443.416160,C1_11,22,0.20368
,,00443.533200,C1_23,9,0.05616
,,00443.332960,C1_24,5,0.23112
,,00443.304320,C1_43,8,0.2828
,,00443.444160,C1_42,16,0.18504
,,00443.482800,C1_22,10,0.17256
,,00442.813200,B3_22,24,1.00808
,,00444.128240,B3_22,5,0.2204
,,00444.195280,C4_42,10,0.1468
,,00444.294240,D2_31,10,0.11056
,,00444.270240,D2_23,20,0.15368
,,00444.345360,B5_14,6,0.20584
,,00444.345760,B5_12,11,0.21104
,,00444.345680,B5_22,8,0.1584
,,00444.293840,D2_21,26,0.54264
,,00444.519520,B2_34,5,0.18488
,,00444.478080,B3_22,5,0.18976
,,00444.301680,D2_34,35,0.6572
,,00444.876800,B3_22,7,0.29328
,,00445.284000,A5_13,8,0.24176
,,00445.684000,A5_13,5,0.14888
,,00446.029680,D2_21,6,0.2828
,,00446.091840,A5_13,5,0.1344
,,00445.764080,D2_34,19,0.68896
,,00446.836720,D2_34,6,0.198
,,00447.236320,D4_31,7,0.07952
,,00447.157200,D4_43,42,0.29536
,,00447.229040,D4_32,17,0.23552
,,00447.194080,D4_21,29,0.24744
,,00448.455360,C3_22,6,0.11608
,,00448.381040,C3_24,8,0.0868
,,00448.964640,D4_32,6,0.15512
,,00448.657760,D4_43,44,0.72664
,,00447.819360,D4_21,43,1.41408
,,00449.060000,D4_31,5,0.15632
,,00449.473520,C1_43,5,0.1552
,,00449.463680,D2_34,6,0.09824
,,00449.554160,C4_23,5,0.0768
,,00449.567520,C1_11,22,0.16448
,,00449.553200,C1_22,13,0.16768
,,00449.603920,C1_42,15,0.14984
,,00449.588400,C4_42,15,0.16768
,,00449.590800,C4_41,13,0.08936
,,00449.639040,D4_21,7,0.3676
,,00451.188160,A6_23,9,0.1804
,,00451.154160,A6_24,11,0.20672
,,00451.808640,C3_24,9,0.05888
,,00452.284720,A2_33,5,0.02848
,,00452.250560,A2_42,6,0.05768
,,00452.183520,A2_44,9,0.27192
,,00452.611920,A2_44,16,0.5684
,,00453.826000,C1_11,17,0.12504
,,00453.758640,C1_24,5,0.14744
,,00453.820400,C1_42,11,0.14744
,,00454.046880,B3_22,10,0.11832
,,00454.077680,B3_42,7,0.1476
,,00454.726800,D3_42,7,0.2192
,,00454.870240,D4_43,11,0.1988
,,00454.922480,D4_21,14,0.61048
,,00455.496800,C1_11,8,0.18336
,,00455.564400,C1_42,6,0.13984
,,00456.131920,C3_24,7,0.05544
,,00456.622080,C1_24,5,0.23072
,,00456.776080,D4_21,7,0.1844
,,00457.964320,C1_11,5,0.10592
,,00458.180400,D4_43,6,0.14904
,,00458.140880,D4_32,8,0.11336
,,00458.525440,B1_31,5,0.06048
,,00458.535200,B1_12,5,0.06784
,,00458.536080,B1_13,5,0.0528
,,00458.447040,B2_32,10,0.18512
,,00458.496880,B1_43,30,0.234
,,00458.376240,D4_21,10,0.4052
,,00458.874640,B3_22,5,0.13264
,,00458.475200,B1_14,45,0.68264
,,00459.554320,C1_11,9,0.13416
,,00459.579120,C1_42,9,0.17856
,,00460.125360,C4_41,5,0.07744
,,00460.133680,C4_42,6,0.33056
,,00460.446560,A2_44,5,0.22864
,,00461.232080,C1_11,6,0.13336
,,00461.457760,B5_44,10,0.07288
,,00465.858160,B6_23,7,0.14024
,,00465.853200,B6_21,8,0.26792
,,00465.973040,B6_41,10,0.3864
,,00466.532480,B1_14,6,0.1364
,,00466.918640,A2_44,7,0.26304
,,00467.359440,B5_14,7,0.08536
,,00467.400720,B5_23,21,0.23664
,,00467.527760,B2_31,5,0.13456
,,00467.521600,B2_32,5,0.13856
,,00467.405040,B5_24,20,0.32608
,,00467.402640,B5_42,9,0.25392
,,00467.360000,B5_22,21,0.3864
,,00467.394800,B5_44,99,0.84
,,00467.946320,D6_32,13,0.23448
,,00468.377760,B5_23,14,0.45368
,,00467.368720,B5_12,152,1.68704
,,00468.387360,B5_22,19,0.59352
,,00469.240880,D6_33,7,0.402
,,00470.389760,B5_12,9,0.19584
,,00470.818160,D6_33,24,0.84488
,,00472.389520,D1_42,11,0.1724
,,00472.327040,D6_33,5,0.12032
,,00472.650480,A5_13,7,0.16032
,,00472.906560,D1_42,16,0.37224
,,00473.559520,A2_44,5,0.23696
,,00474.194000,C3_24,15,0.17184
,,00474.179600,A1_41,15,0.2712
,,00474.270400,B6_13,8,0.29112
,,00474.177680,B6_23,9,0.25984
,,00474.283200,B6_21,9,0.13992
,,00474.885280,B6_23,8,0.31384
,,00474.481520,B6_41,26,1.01616
,,00475.314800,B6_23,7,0.36192
,,00476.027680,C3_24,6,0.04
,,00476.205600,D5_13,11,0.16072
,,00476.317120,D5_41,10,0.06928
,,00476.581120,B1_22,6,0.05328
,,00476.580720,B1_42,5,0.06248
,,00476.339120,B5_14,6,0.23112
,,00476.382000,B5_22,9,0.22152
,,00476.269280,D5_12,10,0.14304
,,00476.294800,D5_33,14,0.1092
,,00476.296800,D5_43,12,0.14352
,,00476.569360,B1_31,6,0.0968
,,00476.487440,B1_14,37,0.3876
,,00476.566800,B1_43,23,0.23024
,,00476.380640,B5_12,22,0.27552
,,00477.048400,B1_14,7,0.20776
,,00477.402320,B6_23,5,0.1956
,,00477.922880,D5_12,11,0.1844
,,00477.944880,D5_13,9,0.09768
,,00477.960800,D5_33,25,0.16112
,,00477.948160,D5_43,13,0.10776
,,00477.972560,D5_41,14,0.10968
,,00478.142720,A2_44,11,0.3212
,,00479.337200,D5_12,6,0.16976
,,00479.329120,D5_13,5,0.10408
,,00479.365280,D5_33,9,0.13608
,,00479.362320,D5_43,7,0.13584
,,00481.486400,D2_21,7,0.1636
,,00481.747920,D5_12,5,0.11568
,,00481.642960,D5_13,6,0.14536
,,00481.725120,D5_33,6,0.0472
,,00481.739760,D5_43,5,0.09632
,,00482.027040,B6_23,8,0.26312
,,00482.101760,B6_21,8,0.13552
,,00482.253280,A3_34,11,0.17672
,,00482.111920,B6_41,8,0.39144
,,00483.424160,D4_43,6,0.12056
,,00483.402320,D4_21,10,0.20232
,,00483.350000,D5_13,6,0.06912
,,00483.409920,D5_33,5,0.0764
,,00483.501840,B1_14,33,0.52176
,,00483.875120,B1_43,8,0.09232
,,00484.196880,A1_41,11,0.11424
,,00484.228000,A1_12,5,0.09032
,,00484.676640,B3_22,11,0.18376
,,00484.757040,B3_32,5,0.10208
,,00484.985600,C3_24,11,0.1184
,,00485.399360,A2_44,7,0.29184
,,00485.912320,D4_43,16,0.22384
,,00485.957920,D4_32,8,0.1812
,,00485.840720,D4_21,15,0.22608
,,00486.151280,B3_22,6,0.07328
,,00486.533600,D4_21,9,0.30704
,,00487.910720,D2_21,7,0.1108
,,00488.367680,C4_42,9,0.09376
,,00488.347760,C4_21,5,0.12872
,,00488.385760,C4_41,8,0.14848
,,00489.241920,A5_13,6,0.1416
,,00490.275600,A3_32,7,0.14904
,,00490.286800,A3_43,8,0.13632
,,00490.062080,A3_34,43,0.70008
,,00492.156240,A2_21,5,0.17184
,,00492.024560,C3_24,11,0.1764
,,00492.049280,C3_43,8,0.15208
,,00492.113840,B2_32,10,0.328
,,00492.138480,C3_22,10,0.27888
,,00492.545440,B1_14,17,0.45272
,,00491.963840,A2_44,28,1.08368
,,00493.545920,D3_41,8,0.06848
,,00493.506800,D3_32,5,0.07736
,,00493.715840,D3_12,6,0.31272
,,00493.572560,D3_42,14,0.60392
,,00496.742480,D3_42,7,0.1312
,,00498.408960,B1_14,6,0.17696
,,00499.595520,D3_42,5,0.12504
,,00500.753600,B1_43,19,0.16688
,,00500.743680,B1_14,32,0.4204
,,00501.287920,B1_14,5,0.1896
,,00501.470480,B5_14,6,0.16352
,,00501.414000,B5_12,15,0.30792
,,00501.480000,B5_22,9,0.18464
,,00501.823760,B2_32,8,0.33232
,,00502.370000,A1_41,8,0.1044
,,00502.406160,D2_34,5,0.01832
,,00503.858240,C3_24,7,0.04616
,,00504.588960,A2_44,5,0.1508
,,00506.865280,C6_43,5,0.03104
,,00506.883520,C6_33,9,0.10616
,,00506.787680,C6_34,5,0.18952
,,00506.840640,C6_41,6,0.0808
,,00508.191200,D4_43,15,0.19864
,,00508.068720,D4_21,8,0.12864
,,00508.301120,D4_21,6,0.09688
,,00508.275920,D4_31,5,0.1512
,,00508.799440,D4_21,9,0.306
,,00510.072960,D2_21,10,0.17544
,,00510.202000,C3_12,5,0.19304
,,00510.197120,C3_24,9,0.17088
,,00510.294960,C3_22,14,0.31056
,,00511.492800,C3_22,6,0.144
,,00511.471920,C3_24,9,0.12456
,,00512.602160,C3_43,5,0.1588
,,00514.478320,B1_43,11,0.14216
,,00514.195280,B1_14,32,0.48136
,,00514.987920,B3_22,6,0.0872
,,00514.842160,D4_43,9,0.24568
,,00514.775680,D4_21,12,0.35712
,,00516.088640,A2_44,17,0.2596
,,00516.373600,B3_22,12,0.05248
,,00516.526800,D3_42,7,0.16288
,,00516.383520,A3_34,29,0.5204
,,00517.007440,A3_34,12,0.25016
,,00517.521760,C2_41,13,0.116
,,00517.562720,C2_23,6,0.07
,,00517.548400,C2_33,6,0.09072
,,00517.851520,D4_43,7,0.15352
,,00517.699200,D4_21,11,0.21432
,,00517.803200,A5_13,9,0.1348
,,00518.420400,A5_13,7,0.22672
,,00519.122480,C5_13,6,0.06488
,,00519.906000,D4_21,5,0.07736
,,00520.078320,B2_32,9,0.38008
,,00520.212080,A2_44,5,0.19584
,,00520.584000,C3_24,5,0.04528
,,00520.334400,D4_21,10,0.32072
,,00522.109840,B2_32,6,0.18048
,,00522.343600,B1_14,6,0.19624
,,00522.507840,D5_13,11,0.14672
,,00522.582960,D5_33,30,0.16408
,,00522.590480,D5_34,11,0.13968
,,00522.597920,D5_43,22,0.11424
,,00522.599760,D5_44,11,0.07032
,,00522.574560,D5_21,17,0.14264
,,00522.596400,D5_41,27,0.16536
,,00522.618800,D5_12,23,0.57176
,,00523.354080,D5_12,5,0.27776
,,00523.769680,D5_21,12,0.12472
,,00523.812640,D5_13,16,0.23352
,,00523.736880,D5_43,12,0.29752
,,00523.733760,D5_41,22,0.27416
,,00523.782000,D5_12,16,0.4412
,,00523.731040,D5_33,36,0.45736
,,00524.382960,D5_12,5,0.15472
,,00524.945360,D5_12,11,0.40312
,,00525.879680,D5_12,7,0.36144
,,00526.078720,B6_21,8,0.1624
,,00525.912560,B6_23,13,0.50672
,,00526.075360,B6_41,30,1.0556
,,00527.953600,B5_14,6,0.17736
,,00528.001920,B5_11,5,0.1344
,,00527.963280,B5_42,6,0.1388
,,00527.727680,D5_12,7,0.25576
,,00527.917760,B5_12,51,0.38696
,,00528.004880,B5_23,20,0.2104
,,00527.920880,B5_22,16,0.23936
,,00528.280720,D1_42,7,0.14064
,,00528.007360,B5_24,20,0.47208
,,00528.349600,B5_42,5,0.18648
,,00527.942640,B5_44,70,0.53568
,,00528.366560,B6_13,5,0.14648
,,00528.266800,B6_23,11,0.34432
,,00528.450640,B6_21,6,0.31544
,,00528.650720,B5_12,14,0.58584
,,00528.798640,B5_22,10,0.37384
,,00529.757680,D3_42,10,0.1748
,,00529.872720,D4_21,13,0.26712
,,00530.032880,A2_44,5,0.13456
,,00529.966320,D4_43,7,0.258
,,00530.192240,B5_42,6,0.15352
,,00529.952000,B5_23,20,0.62336
,,00530.447440,C3_43,5,0.20672
,,00529.875440,B5_12,95,0.84088
,,00530.128960,B5_44,69,0.634
,,00529.852800,B5_22,30,0.84368
,,00531.119920,C1_21,11,0.08408
,,00531.118560,C1_11,36,0.2032
,,00531.121040,C1_22,15,0.12648
,,00531.124640,C1_23,15,0.11584
,,00531.090240,C1_43,7,0.0936
,,00531.100000,C1_42,47,0.33728
,,00531.233520,D2_21,17,0.30064
,,00531.655760,C3_12,11,0.11768
,,00531.735600,C3_14,19,0.11728
,,00531.613520,C3_24,25,0.2016
,,00531.737280,C3_43,9,0.03848
,,00531.731840,C3_22,12,0.19896
,,00532.720960,C1_11,18,0.17272
,,00532.732400,C1_23,8,0.10656
,,00532.222800,B2_32,10,0.45848
,,00532.372560,C3_24,21,0.4012
,,00532.706000,C1_42,17,0.2552
,,00533.279120,B6_23,5,0.17672
,,00533.181120,B6_21,10,0.35984
,,00533.262160,B6_41,6,0.26632
,,00533.596480,C3_12,7,0.11808
,,00533.635760,C3_22,8,0.13368
,,00533.646880,C3_14,12,0.05568
,,00533.636080,C3_24,6,0.04496
,,00533.418640,C3_43,14,0.24384
,,00533.800800,B3_22,6,0.20856
,,00533.915680,B3_42,7,0.09864
,,00534.326320,D4_43,35,0.29088
,,00534.413600,D4_32,16,0.18392
,,00534.389840,D4_21,25,0.18312
,,00534.458720,D4_31,5,0.07192
,,00535.177760,B3_22,6,0.0992
,,00535.670320,A2_44,12,0.22048
,,00534.888480,D4_21,22,0.84552
,,00536.330000,B2_32,7,0.23808
,,00537.369840,A1_41,19,0.20848
,,00537.924560,A6_24,14,0.13408
,,00537.899280,A6_23,9,0.29072
,,00539.243200,A1_41,11,0.266
,,00539.263280,A1_12,9,0.18032
,,00539.265440,A1_43,15,0.3348
,,00539.444960,D4_43,15,0.2844
,,00539.579280,D4_32,5,0.20088
,,00539.375120,D4_21,9,0.28584
,,00541.101840,C3_24,6,0.07144
,,00541.538640,B6_23,5,0.20184
,,00541.539280,B6_21,9,0.28064
,,00541.961120,D4_32,7,0.1528
,,00541.907040,D4_21,14,0.1912
,,00541.992640,D4_31,5,0.10248
,,00541.733040,B6_41,8,0.29696
,,00541.914800,D4_43,18,0.24584
,,00542.527760,B5_12,14,0.23568
,,00542.617600,B5_22,6,0.10496
,,00542.708560,B2_32,8,0.32368
,,00542.999920,C3_24,8,0.08904
,,00543.615040,B1_14,14,0.30104
,,00544.731760,A5_13,5,0.06864
,,00544.836480,B3_22,28,0.26232
,,00544.857440,B3_32,5,0.07696
,,00544.877920,B3_42,12,0.11152
,,00545.209520,B3_22,8,0.178
,,00545.002480,A5_13,8,0.28344
,,00545.678720,B2_11,7,0.1884
,,00545.704880,B2_22,7,0.28952
,,00545.595920,B2_32,17,0.57744
,,00546.228720,B3_42,9,0.30408
,,00546.587040,B2_34,5,0.29712
,,00546.457920,A2_44,8,0.19232
,,00546.677440,B2_31,6,0.2368
,,00546.882800,B2_32,7,0.17824
,,00546.176640,B3_22,41,0.73592
,,00547.123120,D4_21,12,0.19432
,,00547.362320,B3_22,11,0.50416
,,00547.981120,B3_22,5,0.16136
,,00548.569200,B2_31,5,0.07368
,,00548.512080,A2_44,6,0.22912
,,00548.993280,B2_11,8,0.25768
,,00551.349280,C3_22,9,0.22744
,,00551.534080,D4_43,13,0.25184
,,00551.614960,D4_32,5,0.16728
,,00551.637680,D4_21,7,0.1404
,,00552.070480,D3_42,5,0.13624
,,00552.110800,B3_22,11,0.21968
,,00552.544560,B2_31,5,0.16128
,,00553.903040,B3_22,6,0.12664
,,00555.202560,B1_14,19,0.28432
,,00556.727840,B4_33,6,0.11528
,,00556.703120,B4_23,18,0.17448
,,00556.673040,B4_43,24,0.166
,,00556.750080,B4_44,6,0.07752
,,00556.743120,B4_31,5,0.06912
,,00556.753680,B5_23,7,0.1316
,,00556.754000,B5_14,8,0.18784
,,00556.846720,B5_11,5,0.18848
,,00556.774160,B5_24,11,0.29176
,,00556.678320,B5_22,15,0.32528
,,00557.089360,B3_22,13,0.23256
,,00557.119120,B3_42,5,0.25384
,,00556.704480,B5_12,48,0.45896
,,00556.781680,B5_44,52,0.44936
,,00557.504400,C3_14,5,0.08544
,,00557.416400,C3_24,15,0.17968
,,00557.337840,C3_43,7,0.07152
,,00557.593920,B4_43,10,0.23168
,,00558.093440,B5_12,9,0.23512
,,00558.670400,A2_44,5,0.2256
,,00559.166080,D4_43,6,0.14728
,,00559.140960,D4_21,17,0.25544
,,00559.330240,B6_21,6,0.19008
,,00559.419600,B6_41,7,0.34736
,,00560.070880,B3_22,7,0.1508
,,00560.070800,B3_42,6,0.16816
,,00560.400000,C3_12,5,0.13432
,,00560.447280,C3_22,6,0.13736
,,00560.439680,C3_24,6,0.10152
,,00562.530400,B3_22,7,0.20752
,,00562.989680,A3_34,18,0.17368
,,00563.839760,A2_44,6,0.18424
,,00564.530640,D4_21,9,0.10648
,,00564.864000,B6_23,5,0.13016
,,00564.887120,B6_21,5,0.21912
,,00565.663040,A3_34,9,0.14912
,,00565.545200,A6_24,10,0.33712
,,00566.123280,D3_42,8,0.22504
,,00566.668640,D2_31,9,0.18
,,00566.654800,D2_23,15,0.12376
,,00566.618240,D2_34,22,0.45096
,,00566.688800,D2_21,27,0.55464
,,00567.716400,C3_43,7,0.25728
,,00568.494320,D2_34,5,0.12208
,,00568.758880,D2_34,5,0.08728
,,00568.603920,B5_12,10,0.15488
,,00569.466160,D2_34,5,0.19616
,,00569.955280,A5_13,7,0.14624
,,00570.181520,B3_22,9,0.05
,,00570.186560,B3_42,7,0.17872
,,00571.501520,B5_22,5,0.11136
,,00571.608320,D2_21,5,0.19056
,,00571.469040,B5_12,10,0.19552
,,00571.812720,D4_21,9,0.25976
,,00572.146160,D3_41,6,0.10552
,,00572.167600,D3_42,16,0.536
,,00573.017680,A1_41,7,0.08288
,,00573.056240,D6_33,5,0.1652
,,00573.102800,D6_32,9,0.21728
,,00573.908480,C3_43,5,0.18448
,,00574.391520,A2_21,6,0.10408
,,00574.255040,A2_44,11,0.20504
,,00574.127200,D3_42,26,0.66936
,,00574.832800,A2_44,9,0.29912
,,00575.531840,A2_44,12,0.24352
,,00575.909440,A2_44,6,0.12976
,,00576.502560,B3_32,5,0.09752
,,00576.797440,C1_31,6,0.06528
,,00576.775600,C1_24,5,0.06976
,,00576.570880,B3_22,7,0.22768
,,00576.793600,C1_21,13,0.10744
,,00576.790000,C1_11,32,0.19664
,,00576.795440,C1_22,20,0.19344
,,00576.783920,C1_23,19,0.1556
,,00576.777280,C1_43,6,0.20248
,,00576.781840,C1_42,40,0.28176
,,00577.055680,B6_21,6,0.15184
,,00577.544960,D2_21,5,0.08104
,,00577.218800,B5_14,5,0.20576
,,00577.233760,B5_12,7,0.18304
,,00577.558480,B1_14,26,0.13872
,,00577.547680,B1_43,12,0.13832
,,00577.673200,C3_24,8,0.08272
,,00577.954160,D4_21,23,0.17816
,,00578.001600,D4_43,24,0.2228
,,00578.022880,D4_32,6,0.17392
,,00578.615520,C1_24,6,0.26752
,,00578.387840,D4_21,13,0.43816
,,00578.863680,C1_11,17,0.25448
,,00578.863520,C1_22,6,0.10424
,,00578.847120,C1_23,11,0.09568
,,00578.788480,C1_42,16,0.20208
,,00580.097120,D4_43,8,0.21392
,,00580.121600,D4_21,11,0.22424
,,00580.317440,C3_12,12,0.13248
,,00580.425280,C3_22,7,0.07504
,,00580.394400,C3_14,23,0.1996
,,00580.275760,C3_24,20,0.2408
,,00580.427120,C3_43,10,0.02896
,,00581.154800,D3_42,5,0.12528
,,00581.752640,A2_44,5,0.28344
,,00581.751440,B6_23,7,0.28632
,,00581.911200,B6_21,8,0.16952
,,00582.158800,C3_22,10,0.0788
,,00581.874320,C3_43,43,0.48096
,,00581.744240,C3_12,69,0.80456
,,00582.121360,C3_14,46,0.35672
,,00581.509600,C3_24,82,1.00216
,,00582.344320,C3_22,11,0.5256
,,00582.501600,C3_43,7,0.19896
,,00582.628960,A2_44,5,0.27928
,,00582.719840,C3_12,13,0.34928
,,00583.375520,C3_24,9,0.19088
,,00583.078400,C3_43,13,0.33392
,,00583.479200,D4_21,5,0.08368
,,00583.412000,B6_21,5,0.13624
,,00583.606480,B3_22,9,0.08832
,,00583.616000,B3_32,6,0.11832
,,00583.864160,A2_44,6,0.3224
,,00585.392400,B6_21,7,0.17952
,,00585.667760,D3_42,9,0.22128
,,00588.217040,B1_21,5,0.03192
,,00588.181120,B1_31,6,0.06816
,,00588.106000,B1_43,19,0.2276
,,00588.040000,B1_14,50,0.37096
,,00588.429120,A5_13,5,0.10088
,,00588.815360,D4_43,5,0.19112
,,00588.647360,D4_21,15,0.3856
,,00588.658480,A2_44,9,0.54208
,,00589.919200,B3_22,16,0.14224
,,00589.910480,B3_42,9,0.1192
,,00590.306640,D3_42,5,0.14024
,,00591.062480,C5_34,5,0.14896
,,00592.813120,A3_34,7,0.114
,,00593.108640,A2_44,8,0.19424
,,00594.627360,B3_22,8,0.12464
,,00595.403840,D4_21,14,0.18824
,,00595.413280,D4_43,14,0.31192
,,00595.957920,D3_42,10,0.44408
,,00596.655280,B3_22,9,0.09688
,,00596.672640,B3_32,6,0.08264
,,00596.673280,B3_42,5,0.04408
,,00597.162160,B6_41,5,0.21304
,,00597.526560,D4_43,9,0.17328
,,00597.491600,D4_21,13,0.1764
,,00597.562480,B5_12,8,0.17344
,,00598.980080,D1_42,5,0.07832
,,00599.279200,A2_44,9,0.2116

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFAF64,#FFAF64,#FFAF64,#00FF00,#00FF00,#00FF00,#FF96CA,#FF96CA,#FF96CA,#FFAF64,#FFAF64,#FFAF64,#FF9696,#FF9696,#FF9696,#FF00FF,#FF00FF,#FF00FF,#FF7474,#FF7474,#FF7474,#8F26FF,#8F26FF,#8F26FF
Control,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,comtrol,comtrol,comtrol,PSD95 EGFP,PSD95 EGFP,PSD95 EGFP,control + DM,control + DM,control + DM,control ,control ,control ,AB 42 + DM,AB 42 + DM,AB 42 + DM,SEP GLUA1,SEP GLUA1,SEP GLUA1,AB 42 + DM,AB 42 + DM,AB 42 + DM,EGFP,EGFP,EGFP
Concentration,,,,5 UL,5 UL,5 UL,,,,,,,,,,5 Ul,5 Ul,5 Ul,,,,5 UL,5 UL,5 UL
Additional Information,control,control,control,,,,ofek,ofek,ofek,,,,Ofek,Ofek,Ofek,,,,Ofek,Ofek,Ofek,,,
