Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00459.166800,B5_22,7,0.08112
,,00459.328080,B2_31,5,0.22984
,,00459.391120,A5_13,5,0.2504
,,00460.061280,B3_22,12,0.07368
,,00460.186640,B1_14,32,0.2892
,,00460.359200,B1_43,15,0.10024
,,00460.496480,A4_41,12,0.25992
,,00461.666400,D4_21,6,0.1108
,,00461.863600,D2_21,6,0.0908
,,00462.078720,C4_23,6,0.09064
,,00462.135040,C4_42,15,0.12224
,,00462.145120,C4_41,13,0.12592
,,00463.520240,C3_43,10,0.08456
,,00463.046240,A4_33,29,0.55312
,,00463.872080,C3_14,5,0.05952
,,00463.642560,C3_24,22,0.26088
,,00463.920320,B6_23,9,0.28768
,,00464.618720,D1_22,7,0.07256
,,00465.302480,A4_33,10,0.446
,,00465.718400,D4_21,7,0.12192
,,00465.551600,B5_12,14,0.17136
,,00465.619920,B5_44,12,0.05632
,,00465.575280,B5_22,6,0.14104
,,00466.044800,A4_41,6,0.24656
,,00466.382880,A3_44,5,0.07656
,,00466.354160,A3_34,20,0.40512
,,00467.590240,B3_22,12,0.12496
,,00467.593920,A3_34,27,0.49824
,,00468.913440,A3_34,5,0.12552
,,00469.512560,A1_43,5,0.09544
,,00469.489120,A1_44,5,0.18304
,,00472.315920,A4_41,9,0.19264
,,00473.089200,D5_12,5,0.12744
,,00473.123040,D5_33,8,0.1112
,,00473.102880,D5_43,9,0.14112
,,00473.764640,A3_34,11,0.1196
,,00474.746960,B3_22,10,0.11408
,,00474.802320,B3_32,5,0.09176
,,00476.406160,D4_21,5,0.16336
,,00477.486080,B3_22,8,0.12472
,,00477.495520,A3_34,13,0.21432
,,00478.237760,C3_12,9,0.11488
,,00478.325120,C3_43,12,0.04088
,,00478.328320,C3_22,11,0.11752
,,00478.320400,C3_14,23,0.13672
,,00478.271360,C3_24,21,0.14944
,,00478.580720,A1_43,5,0.1092
,,00478.712000,C3_12,6,0.15064
,,00478.975680,C3_24,18,0.15864
,,00478.965040,C3_43,9,0.1164
,,00479.937680,A1_41,5,0.07008
,,00479.936560,A1_12,5,0.10488
,,00479.899040,A1_43,8,0.1072
,,00480.504320,C3_12,10,0.13184
,,00480.563760,C3_22,9,0.1848
,,00481.771040,C6_33,9,0.24928
,,00481.778160,C6_34,6,0.13872
,,00481.882960,C6_41,8,0.13488
,,00482.399120,A3_32,9,0.15256
,,00482.437600,A3_43,5,0.08152
,,00482.901680,B3_22,10,0.22184
,,00482.279040,A3_34,45,0.6936
,,00483.928320,C3_22,9,0.15008
,,00483.790560,C3_43,11,0.12136
,,00484.024960,A3_34,5,0.27904
,,00485.820560,D4_21,9,0.13312
,,00487.162960,D5_12,7,0.18752
,,00487.183520,D5_13,6,0.05544
,,00487.195680,D5_33,8,0.08384
,,00487.187200,D5_43,8,0.12112
,,00488.098400,A6_24,12,0.3668
,,00489.722400,C3_12,7,0.14016
,,00489.752320,C3_43,5,0.0112
,,00490.138880,D4_43,10,0.08736
,,00490.151840,D4_32,5,0.0424
,,00490.118960,D4_44,6,0.08264
,,00490.095920,D4_21,24,0.21952
,,00490.807680,D2_21,10,0.174
,,00491.390480,D4_44,6,0.06848
,,00491.330480,D4_21,6,0.17128
,,00493.201520,A2_21,6,0.08304
,,00493.201200,A2_33,8,0.06744
,,00493.197040,A2_34,5,0.07408
,,00493.219360,D3_41,6,0.13744
,,00493.312080,D3_33,5,0.03536
,,00493.263760,D3_22,7,0.21216
,,00493.124800,A2_44,41,0.5624
,,00494.012800,C5_32,5,0.05312
,,00494.268960,A1_43,7,0.20336
,,00494.389600,A1_41,20,0.27384
,,00493.787600,A2_44,23,1.01136
,,00494.610240,C3_24,6,0.16904
,,00494.962000,A2_44,8,0.33848
,,00494.892560,D3_42,8,0.27176
,,00495.837440,B2_31,7,0.13528
,,00495.765280,B2_32,13,0.44496
,,00496.225440,A1_43,14,0.46752
,,00497.828560,A1_12,8,0.14568
,,00497.834160,A1_43,10,0.28304
,,00498.995440,D5_41,12,0.13472
,,00498.996240,A2_44,8,0.30816
,,00499.047040,D5_12,12,0.32408
,,00498.843120,D5_33,23,0.4416
,,00498.970560,D5_43,11,0.23128
,,00499.021600,D5_21,6,0.20576
,,00499.428800,A2_44,5,0.18184
,,00499.500000,D5_12,6,0.1472
,,00499.518720,D5_13,11,0.17472
,,00499.603680,D5_43,18,0.18768
,,00499.549760,D5_41,14,0.21072
,,00499.385760,D5_33,34,0.59776
,,00500.195600,B3_22,7,0.11224
,,00500.407920,C3_24,13,0.1164
,,00500.358560,C3_43,9,0.0632
,,00500.278720,A2_44,11,0.37432
,,00501.970320,B3_41,8,0.1688
,,00501.952320,B3_42,16,0.18928
,,00501.899120,B3_32,7,0.27584
,,00501.907520,B3_22,40,0.55072
,,00502.410320,B6_23,9,0.18584
,,00502.385040,B6_41,10,0.35312
,,00502.921520,B3_42,14,0.3508
,,00503.084880,A2_44,19,0.36736
,,00502.788640,B3_22,53,0.68928
,,00502.735360,A5_13,31,1.03168
,,00503.984480,B3_22,19,0.69224
,,00504.716720,A5_13,5,0.1772
,,00504.783760,B3_22,6,0.15904
,,00505.079760,B3_22,5,0.11376
,,00505.415040,A5_13,6,0.18864
,,00505.707680,A5_13,5,0.21208
,,00507.909280,A2_44,5,0.19464
,,00507.953680,D6_32,17,0.17912
,,00508.923200,C3_43,7,0.11488
,,00507.954000,D6_33,45,1.12704
,,00509.218960,D1_22,6,0.0608
,,00509.940960,D2_21,9,0.19024
,,00509.900960,D2_31,7,0.1188
,,00509.912480,D2_23,23,0.36576
,,00509.924000,D2_34,33,0.97328
,,00510.564320,D6_33,6,0.21736
,,00510.516800,D2_21,10,0.3876
,,00510.859760,B3_22,6,0.18936
,,00512.410640,B3_22,7,0.19744
,,00512.677680,B2_31,5,0.09896
,,00512.712720,A2_44,17,0.25848
,,00513.625840,D2_21,11,0.21408
,,00515.494320,A2_21,6,0.10672
,,00515.364240,A2_44,24,0.60136
,,00516.102560,A2_44,14,0.49984
,,00517.196560,C1_21,10,0.05176
,,00517.185280,C1_22,17,0.2052
,,00517.194800,C1_23,15,0.10936
,,00517.079120,C1_43,8,0.19432
,,00517.181120,C1_11,36,0.4172
,,00517.120640,C1_42,43,0.37144
,,00518.650640,D5_33,8,0.15184
,,00518.687680,D5_41,6,0.1532
,,00519.484080,A6_24,6,0.22392
,,00519.880720,B6_14,10,0.25296
,,00519.685520,B6_23,15,0.26976
,,00519.879920,B6_24,5,0.12432
,,00519.845280,B6_21,10,0.10904
,,00520.124800,D2_21,13,0.2684
,,00520.370960,D1_42,12,0.22688
,,00520.071200,B6_23,14,0.64608
,,00520.652160,B6_21,5,0.17264
,,00520.715840,D1_42,11,0.272
,,00520.797920,A2_44,13,0.29304
,,00520.784240,B4_23,15,0.17288
,,00520.651120,B4_43,25,0.322
,,00519.842160,B6_41,39,1.14184
,,00521.020080,B6_23,7,0.34592
,,00521.747280,B4_43,9,0.2264
,,00522.382160,B6_13,5,0.13704
,,00522.364720,B6_23,11,0.19224
,,00522.449680,B6_14,5,0.2248
,,00522.354560,B6_41,13,0.68664
,,00523.719520,B3_22,5,0.0444
,,00524.158240,C3_43,5,0.02048
,,00525.190320,B6_41,6,0.3672
,,00526.514800,A2_44,6,0.1172
,,00529.148960,B5_14,5,0.09216
,,00529.167680,B5_13,6,0.16584
,,00529.137840,B5_42,7,0.10416
,,00529.158080,B5_22,19,0.16432
,,00529.146240,B5_12,47,0.37032
,,00529.218320,B5_23,14,0.30016
,,00529.708320,D2_21,5,0.12144
,,00529.543520,A2_44,6,0.28792
,,00529.168640,B5_24,17,0.50584
,,00529.149200,B5_44,67,0.7028
,,00529.796320,B5_12,8,0.3104
,,00530.189600,D4_32,5,0.10456
,,00530.165760,D4_21,5,0.06096
,,00530.649440,D1_42,5,0.1188
,,00530.209280,B5_12,21,0.61696
,,00530.555360,B5_22,6,0.32856
,,00532.630960,D5_33,5,0.08776
,,00532.592480,D5_43,6,0.14776
,,00534.490400,B3_22,9,0.13776
,,00535.441600,A2_44,10,0.12376
,,00536.148880,B2_31,6,0.1312
,,00536.087200,B2_32,8,0.29512
,,00536.992000,C1_21,12,0.10752
,,00536.987520,C1_31,5,0.042
,,00536.985360,C1_11,34,0.2108
,,00536.991120,C1_22,17,0.1912
,,00536.990320,C1_23,19,0.19312
,,00536.961280,C1_42,46,0.41896
,,00538.690560,C1_11,12,0.20256
,,00538.703040,C1_23,9,0.1068
,,00538.622320,C1_42,22,0.32728
,,00539.034960,D4_21,7,0.13456
,,00539.616480,B5_12,8,0.17616
,,00539.652400,B5_22,6,0.14744
,,00542.164480,A2_44,16,0.3064
,,00543.284400,A6_24,5,0.16624
,,00545.982960,A2_44,7,0.12896
,,00546.229200,A1_43,6,0.1148
,,00546.912320,B3_22,10,0.20408
,,00546.785760,B5_12,8,0.1644
,,00546.918000,D5_13,9,0.0908
,,00547.697520,B5_12,7,0.13256
,,00547.772000,B5_44,5,0.0256
,,00547.700960,B5_22,8,0.14552
,,00547.947760,D1_42,5,0.11568
,,00548.150960,D4_21,6,0.18072
,,00551.162160,A2_21,6,0.10768
,,00551.110400,A2_44,40,0.94864
,,00552.291120,B2_31,7,0.1192
,,00552.339600,B2_32,7,0.1544
,,00554.197760,A1_43,6,0.11376
,,00554.259600,B6_23,7,0.22944
,,00554.401200,B6_41,5,0.17824
,,00555.340400,D1_42,8,0.25032
,,00555.245920,A2_44,6,0.19176
,,00555.912640,B3_22,6,0.02584
,,00555.918800,B3_32,7,0.12456
,,00556.443200,A2_44,8,0.21136
,,00557.939040,D2_23,25,0.3516
,,00558.047200,D2_34,31,0.644
,,00558.853520,A2_44,16,0.14616
,,00558.019920,D2_21,45,1.18736
,,00559.713520,D2_34,6,0.1588
,,00560.612640,D5_12,6,0.14648
,,00560.606800,D5_13,8,0.0932
,,00560.607840,D5_33,5,0.11552
,,00560.617680,D5_43,8,0.12504
,,00560.799680,D2_34,6,0.16488
,,00561.781680,D2_34,9,0.31944
,,00562.013920,A2_44,8,0.28024
,,00567.087840,D2_21,10,0.17744
,,00567.785760,D6_32,13,0.16032
,,00567.742480,D6_33,38,1.02712
,,00568.872400,D6_33,11,0.44912
,,00570.988160,A6_24,6,0.0692
,,00571.250320,B5_12,9,0.1436
,,00571.379840,B5_44,5,0.01384
,,00571.257040,B5_22,9,0.13416
,,00570.978640,A6_23,5,0.17528
,,00571.226720,D6_33,6,0.24112
,,00573.520320,D4_21,5,0.06928
,,00573.576640,D4_32,5,0.08136
,,00574.903120,A1_43,5,0.12024
,,00574.984960,A2_44,15,0.26088
,,00575.388640,A2_44,7,0.2972
,,00576.010880,B3_22,8,0.11144
,,00576.049120,B3_32,5,0.11104
,,00576.675520,A3_32,6,0.04752
,,00576.502480,A3_34,43,0.46536
,,00576.677200,A3_44,8,0.27248
,,00577.196480,A3_34,6,0.10584
,,00577.507520,B3_41,7,0.1404
,,00577.429760,B3_42,10,0.17104
,,00577.405440,A3_34,5,0.09928
,,00577.669920,D1_42,8,0.18984
,,00577.654800,C3_12,7,0.04176
,,00577.570080,C3_22,13,0.31408
,,00577.666320,C3_14,14,0.08104
,,00577.661360,C3_24,8,0.03632
,,00577.639360,C3_43,12,0.04064
,,00577.429040,B3_22,31,0.34928
,,00577.891840,B5_12,15,0.1804
,,00577.964560,B5_22,7,0.08136
,,00578.079760,D5_33,8,0.06264
,,00578.063680,D5_43,5,0.0596
,,00578.205280,D1_42,5,0.1488
,,00578.064480,D5_12,5,0.10048
,,00578.522960,D1_22,7,0.17248
,,00578.561680,D1_42,8,0.17216
,,00579.048240,C3_43,14,0.066
,,00579.104480,A2_44,7,0.21368
,,00579.081120,C3_12,5,0.08872
,,00579.120400,C3_14,5,0.06168
,,00579.089200,C3_24,10,0.06336
,,00578.687520,B3_42,13,0.51312
,,00579.083280,C3_22,12,0.3188
,,00578.254320,B3_22,83,1.30568
,,00580.311600,B5_12,7,0.19952
,,00580.356880,B5_22,5,0.06688
,,00579.958880,B3_22,22,0.80832
,,00581.108000,B3_22,5,0.216
,,00581.486240,C3_12,14,0.06168
,,00581.476480,C3_22,10,0.13904
,,00581.388800,C3_43,25,0.16712
,,00581.490400,C3_14,34,0.21888
,,00581.474800,C3_24,24,0.17664
,,00581.522480,B3_22,7,0.30592
,,00581.992720,D1_22,10,0.08
,,00581.849440,A2_44,9,0.21184
,,00581.786080,C3_12,16,0.35136
,,00581.736480,C3_22,7,0.2496
,,00582.245040,C3_12,7,0.1324
,,00582.461120,C3_22,9,0.26824
,,00582.096160,C3_24,47,0.59864
,,00582.881840,C3_22,5,0.13552
,,00582.333840,C3_43,42,0.65936
,,00583.182720,C3_43,21,0.14736
,,00583.211440,C3_14,42,0.35032
,,00582.870000,C3_24,46,0.61736
,,00582.990000,C3_12,70,1.09
,,00584.608800,B3_22,13,0.19456
,,00584.610720,B3_42,5,0.18272
,,00585.307680,C3_12,5,0.09912
,,00586.004880,A2_44,13,0.35216
,,00586.427040,A1_43,5,0.10168
,,00587.128960,B3_22,12,0.22912
,,00587.186560,B5_12,10,0.19104
,,00587.221920,B5_44,13,0.1496
,,00587.193120,B5_22,9,0.17792
,,00588.404640,B2_32,9,0.30872
,,00588.026720,A5_13,25,0.65296
,,00588.793920,A5_13,20,0.80112
,,00589.454800,B5_23,15,0.18184
,,00589.420480,B5_42,9,0.08088
,,00589.414400,B5_22,12,0.11504
,,00589.438640,B5_24,17,0.42544
,,00589.934560,A2_44,9,0.27712
,,00589.442880,B5_44,76,0.8072
,,00590.532400,A5_13,6,0.28488
,,00589.415520,B5_12,93,1.42808
,,00590.497920,B5_42,5,0.23056
,,00590.448080,B5_22,11,0.38504
,,00591.812720,D4_21,5,0.11544
,,00592.248560,B5_14,5,0.13448
,,00592.261360,A2_44,7,0.27816
,,00592.107440,B5_12,87,0.506
,,00592.127280,B5_23,10,0.33408
,,00592.250800,B5_44,25,0.24008
,,00592.274160,B5_22,11,0.30824
,,00592.696400,A2_44,25,0.5704
,,00593.385760,A2_44,17,0.48136
,,00595.581040,D5_33,7,0.14024
,,00596.891120,B3_22,5,0.03648
,,00597.089360,D2_21,10,0.22432
,,00597.960320,D1_42,6,0.1352
,,00598.780720,D2_21,6,0.1584
,,00598.836320,A2_44,5,0.08976
,,00599.387520,A1_41,6,0.07832
,,00599.330960,A1_43,5,0.12312

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFAF64,#FFAF64,#FFAF64,#00FF00,#00FF00,#00FF00,#FF96CA,#FF96CA,#FF96CA,#FFAF64,#FFAF64,#FFAF64,#FF9696,#FF9696,#FF9696,#FF00FF,#FF00FF,#FF00FF,#FF7474,#FF7474,#FF7474,#8F26FF,#8F26FF,#8F26FF
Control,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,comtrol,comtrol,comtrol,PSD95 EGFP,PSD95 EGFP,PSD95 EGFP,control + DM,control + DM,control + DM,control ,control ,control ,AB 42 + DM,AB 42 + DM,AB 42 + DM,SEP GLUA1,SEP GLUA1,SEP GLUA1,AB 42 ,AB 42 ,AB 42 ,EGFP,EGFP,EGFP
Concentration,,,,5 UL,5 UL,5 UL,,,,,,,,,,5 Ul,5 Ul,5 Ul,,,,5 UL,5 UL,5 UL
Additional Information,control,control,control,,,,ofek,ofek,ofek,,,,Ofek,Ofek,Ofek,,,,Ofek,Ofek,Ofek,,,
