Investigator,Lena and Yossi,Time (s),Electrode,Size (spikes),Duration (s)
,,00533.116800,B3_22,9,0.05136
,,00533.208160,B5_42,5,0.09608
,,00533.258880,B5_22,7,0.08968
,,00533.215120,B5_12,12,0.22328
,,00533.909840,B3_22,16,0.22032
,,00533.950640,B3_32,7,0.24608
,,00534.343760,B2_32,10,0.18576
,,00535.026240,B3_22,9,0.3648
,,00536.124880,B2_32,9,0.33208
,,00536.571600,B3_22,16,0.31672
,,00536.556160,B2_34,9,0.40544
,,00537.079920,A3_34,8,0.18104
,,00537.608400,B1_14,7,0.138
,,00538.094320,B3_22,15,0.20104
,,00538.085360,B3_32,5,0.22432
,,00538.196400,C3_13,6,0.29944
,,00538.305120,A4_33,11,0.33464
,,00538.388480,B6_21,5,0.12536
,,00538.585040,B5_12,12,0.1668
,,00538.671920,B5_44,10,0.05408
,,00538.628960,B5_22,7,0.1028
,,00538.960320,C3_14,9,0.07696
,,00538.962480,C3_24,10,0.05296
,,00538.960960,C3_43,5,0.08264
,,00539.017200,A3_34,5,0.10656
,,00539.460320,B3_22,7,0.10288
,,00539.996720,B3_22,18,0.4228
,,00540.997200,B3_22,22,0.63352
,,00542.125120,A3_34,10,0.09848
,,00542.190240,B3_44,13,0.38496
,,00542.024960,B3_42,19,0.43328
,,00542.731440,A1_43,5,0.06944
,,00541.943520,B3_22,65,1.12504
,,00543.178960,B3_22,37,0.80128
,,00544.595440,B3_22,18,0.38624
,,00545.304720,B1_31,8,0.08568
,,00545.295760,B1_12,7,0.10344
,,00545.310320,B1_32,6,0.04976
,,00545.292880,B1_42,5,0.084
,,00545.086560,B3_22,8,0.2448
,,00545.296800,B1_43,21,0.18432
,,00545.443920,B3_22,12,0.37392
,,00545.246720,B1_14,71,1.0044
,,00546.480800,C3_14,11,0.05432
,,00546.487280,C3_24,5,0.03272
,,00546.340560,B3_22,7,0.29344
,,00546.068320,D3_24,12,0.65528
,,00546.518480,C3_22,5,0.21712
,,00547.483600,B3_22,7,0.24224
,,00547.914880,D3_24,6,0.18584
,,00548.224000,D3_24,12,0.35464
,,00548.515040,D1_42,10,0.28456
,,00548.589360,B3_22,7,0.29688
,,00549.757280,B3_22,10,0.15416
,,00550.503520,B5_12,15,0.24944
,,00550.545840,B5_22,11,0.12392
,,00551.110880,B3_22,11,0.24592
,,00551.604080,D2_21,7,0.13368
,,00551.953520,A3_34,5,0.10304
,,00553.538160,B6_23,15,0.36096
,,00554.235360,C1_11,5,0.05712
,,00554.252000,C1_22,6,0.08048
,,00554.236640,C1_23,5,0.04712
,,00554.233840,C1_42,5,0.0632
,,00555.043120,A1_41,13,0.10448
,,00554.687440,B2_32,9,0.28528
,,00554.983760,A1_43,8,0.232
,,00556.033760,A1_43,6,0.24016
,,00556.965680,C3_22,5,0.15288
,,00558.325600,C3_43,8,0.07368
,,00558.342880,C3_24,8,0.092
,,00559.428240,B6_23,7,0.20024
,,00560.998720,A1_43,7,0.1032
,,00562.461920,B5_12,20,0.3004
,,00562.557680,B5_42,7,0.13392
,,00562.641360,B5_44,5,0.06632
,,00562.526560,B5_22,9,0.16648
,,00563.759520,D2_21,7,0.12352
,,00564.455600,B5_13,5,0.07776
,,00564.403040,B5_24,7,0.17568
,,00564.572560,A2_44,27,0.27912
,,00564.449680,B5_11,6,0.26216
,,00564.428080,B5_22,14,0.32352
,,00564.844080,B5_11,5,0.1876
,,00564.499200,B5_23,22,0.6536
,,00565.115360,B5_22,6,0.11936
,,00565.281600,B2_32,6,0.15824
,,00564.331600,B5_12,126,1.16256
,,00564.702880,B5_24,20,0.76112
,,00564.460240,B5_44,118,0.98608
,,00565.883280,B5_23,5,0.19568
,,00565.850640,B5_44,14,0.23896
,,00565.769600,B5_22,10,0.2616
,,00565.761920,B5_12,46,0.6412
,,00566.863920,B5_22,11,0.38872
,,00566.848720,B5_12,39,0.62656
,,00567.656160,A1_43,5,0.11016
,,00568.146240,B5_12,5,0.15736
,,00568.888720,B5_12,9,0.3708
,,00569.994080,B5_12,14,0.2288
,,00572.585760,C1_42,6,0.06424
,,00572.547040,C1_21,18,0.24128
,,00572.604000,C1_11,14,0.1632
,,00572.595360,C1_23,16,0.1884
,,00572.598160,C1_43,5,0.11528
,,00572.602800,C1_22,21,0.30512
,,00572.784240,C1_42,6,0.11832
,,00573.535760,B5_44,7,0.06048
,,00573.373360,B5_12,41,0.518
,,00573.420240,B5_22,13,0.24928
,,00574.281840,D1_22,8,0.10168
,,00574.507840,A2_44,18,0.19976
,,00574.982720,C3_24,6,0.0656
,,00574.601920,B5_12,27,0.29888
,,00574.594880,B5_22,11,0.30688
,,00574.928320,B6_23,11,0.20592
,,00575.154160,D1_22,7,0.10688
,,00575.384080,B1_31,14,0.1928
,,00575.400720,B1_12,8,0.11064
,,00575.391520,B1_13,5,0.05864
,,00575.405520,B1_32,5,0.10232
,,00575.380960,B1_43,31,0.25136
,,00575.382720,B1_42,11,0.11232
,,00575.665600,B5_12,23,0.20256
,,00575.663680,B5_22,9,0.1552
,,00575.363360,B1_14,59,0.98328
,,00576.854080,B5_12,28,0.24784
,,00576.912960,B5_44,6,0.14368
,,00576.870000,B5_22,11,0.1856
,,00578.088560,B5_12,25,0.25528
,,00578.085840,B5_42,5,0.11624
,,00578.072960,B5_22,10,0.1284
,,00578.412960,D2_21,7,0.26152
,,00578.872960,B2_32,9,0.22192
,,00578.735840,C5_32,6,0.18168
,,00578.919920,B6_23,8,0.2784
,,00579.453760,B5_12,36,0.34536
,,00579.444480,B5_22,12,0.22936
,,00580.826960,A2_44,6,0.2152
,,00580.821360,B5_12,31,0.31712
,,00580.900080,B5_22,10,0.21184
,,00582.361920,B5_22,8,0.12032
,,00582.355680,B5_12,27,0.29728
,,00583.382560,B2_32,5,0.10016
,,00583.400080,C3_24,7,0.04072
,,00583.395680,C3_43,6,0.05672
,,00583.524800,A2_44,5,0.14984
,,00583.831760,B5_42,5,0.06416
,,00583.841440,B5_12,31,0.2584
,,00583.877760,B5_44,5,0.04008
,,00583.853600,B5_22,10,0.16568
,,00584.428720,A1_43,9,0.19112
,,00585.393840,B5_12,28,0.25544
,,00585.398320,B5_42,5,0.08424
,,00585.440560,B5_44,8,0.1984
,,00585.414560,B5_22,9,0.10736
,,00586.138160,A2_44,15,0.13352
,,00587.172720,B4_43,7,0.08568
,,00587.966240,B5_12,27,0.35704
,,00587.989120,B5_22,10,0.18624
,,00588.496400,C5_32,6,0.16248
,,00589.054560,B1_42,5,0.06904
,,00589.141120,D1_42,7,0.11168
,,00589.085440,B1_31,6,0.12904
,,00589.046720,B1_43,19,0.15384
,,00589.132080,B5_22,11,0.20464
,,00589.074320,B5_12,25,0.35648
,,00588.784400,B1_14,85,1.19128
,,00590.896320,A1_43,7,0.24376
,,00591.576240,A2_44,10,0.1472
,,00592.581280,B5_42,5,0.04096
,,00592.596560,B5_44,6,0.03736
,,00592.573600,B5_22,9,0.06944
,,00592.659920,A5_24,5,0.08976
,,00592.542480,B5_12,29,0.33888
,,00592.649040,D5_43,11,0.13096
,,00592.669040,D5_33,14,0.23848
,,00592.675360,D5_34,6,0.23888
,,00592.628800,D5_41,17,0.3116
,,00593.129920,A2_44,11,0.1268
,,00593.277920,C3_24,6,0.0252
,,00593.274800,B4_43,5,0.07056
,,00593.618320,B5_12,25,0.36216
,,00593.675200,B5_13,5,0.2608
,,00593.589360,B5_22,16,0.32128
,,00594.850160,A1_43,9,0.288
,,00595.090880,A1_41,19,0.15224
,,00596.439280,D2_21,7,0.17592
,,00597.202640,C3_12,5,0.10168
,,00597.215120,C3_14,8,0.07064
,,00597.258560,C3_22,5,0.17944
,,00598.126640,A2_44,11,0.14216
,,00598.932640,C3_43,7,0.3052

Well Information
Well,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
Active,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Well Coloring,#FFAF64,#FFAF64,#FFAF64,#00FF00,#00FF00,#00FF00,#FF96CA,#FF96CA,#FF96CA,#FFAF64,#FFAF64,#FFAF64,#FF9696,#FF9696,#FF9696,#FF00FF,#FF00FF,#FF00FF,#FF7474,#FF7474,#FF7474,#8F26FF,#8F26FF,#8F26FF
Control,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
Treatment,comtrol,comtrol,comtrol,PSD95 EGFP,PSD95 EGFP,PSD95 EGFP,control + DM,control + DM,control + DM,control ,control ,control ,AB 42 + DM,AB 42 + DM,AB 42 + DM,SEP GLUA1,SEP GLUA1,SEP GLUA1,AB 42 ,AB 42 ,AB 42 ,EGFP,EGFP,EGFP
Concentration,,,,5 UL,5 UL,5 UL,,,,,,,,,,5 Ul,5 Ul,5 Ul,,,,5 UL,5 UL,5 UL
Additional Information,control,control,control,,,,ofek,ofek,ofek,,,,Ofek,Ofek,Ofek,,,,Ofek,Ofek,Ofek,,,
